	ss34	ss32	ss33	ss26	ss31	ss17	ss19	ss30	ss25	ss18	ss11	ss24	ss23	ss28	ss22	ss21	ss20	ss27	ss8	ss15	ss14	ss29	ss16	ss7	ss4	ss13	ss12	ss3	ss5	ss2	ss6	ss10	ss1	ss9	label	IntronRet
2b5864c9-7577-4e93-8d22-1f45a98267f1	0.7142857142857143	0.8695652173913043	1.0	1.0	0.9565217391304348	0.7692307692307693	1.0	0.9166666666666666	1.0	1.0	1.0	1.0	1.0	0.92	1.0	1.0	1.0	0.92	1.0	0.8571428571428571	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.7061836809367
46cdbe65-5610-4903-9452-518fd6d5787d	0.7636363636363637	0.5789473684210527	0.9772727272727272	0.8571428571428571	0.9230769230769232	0.96875	1.0	1.0	0.9090909090909092	1.0	0.8888888888888888	1.0	0.8571428571428571	0.9583333333333334	0.8571428571428571	1.0	0.9666666666666668	0.9583333333333334	0.9047619047619048	0.9814814814814816	1.0	1.0	0.979591836734694	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.563661971830986
815b70e5-858d-416d-94aa-6749960883ce	0.8396946564885496	0.8631578947368421	0.8928571428571429	0.9384615384615383	0.934065934065934	0.9830508474576272	0.9692307692307692	1.0	0.9384615384615383	1.0	0.9605263157894736	0.953125	0.9838709677419356	0.9682539682539684	0.9838709677419356	1.0	1.0	0.9682539682539684	0.953125	0.9831932773109244	1.0	0.984375	0.9741379310344828	0.984126984126984	1.0	1.0	1.0	0.9806201550387597	1.0	0.9904761904761904	0.984126984126984	1.0	1.0	1.0	Tumor	0.580956289759902
828c9648-f725-4d7e-ad37-e33692e2c67f	0.6909090909090909	0.8115942028985508	0.9111111111111112	0.975609756097561	0.9090909090909092	0.979591836734694	0.9130434782608696	0.9824561403508772	1.0	0.9545454545454546	0.9545454545454546	0.975609756097561	1.0	0.9824561403508772	1.0	0.9534883720930232	1.0	0.9824561403508772	0.9777777777777776	1.0	1.0	0.9824561403508772	0.953125	0.9777777777777776	0.9777777777777776	1.0	1.0	1.0	1.0	1.0	0.9777777777777776	1.0	1.0	1.0	Tumor	0.576536528797835
a3595c7e-948b-4d93-a623-477d7af84e15	0.6914893617021277	0.7419354838709677	0.9846153846153848	0.803030303030303	0.8793103448275862	0.9787234042553192	0.8913043478260869	1.0	0.8688524590163934	0.975609756097561	0.9390243902439024	0.9803921568627452	1.0	0.925925925925926	1.0	0.92	0.9772727272727272	0.925925925925926	0.935897435897436	0.9901960784313726	0.9805825242718448	1.0	1.0	0.9753086419753086	1.0	0.9805825242718448	0.9805825242718448	1.0	1.0	1.0	0.9875	1.0	1.0	1.0	Tumor	0.564911330716123
144d0f39-feff-4dcd-a07d-abcc400e901f	0.7547169811320755	0.6875	1.0	0.9428571428571428	0.8461538461538461	0.98	0.9705882352941176	1.0	0.9705882352941176	1.0	1.0	0.9705882352941176	1.0	0.9782608695652174	1.0	1.0	1.0	0.9782608695652174	1.0	0.9411764705882352	1.0	1.0	0.9375	1.0	1.0	1.0	1.0	1.0	1.0	0.9696969696969696	1.0	1.0	1.0	1.0	Tumor	0.593869731800766
e869b178-9abe-44ca-ae6b-a6caae1834fb	0.6666666666666666	0.7884615384615384	0.9090909090909092	0.9423076923076924	0.8979591836734694	1.0	1.0	1.0	0.9803921568627452	1.0	0.8913043478260869	0.9803921568627452	1.0	1.0	1.0	0.981132075471698	1.0	1.0	0.9210526315789472	0.9893617021276596	0.9893617021276596	0.9761904761904762	1.0	0.972972972972973	1.0	0.9893617021276596	0.9789473684210528	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.535527809307605
c63e3277-327a-4259-84f2-13d9a2c2d68a	0.8461538461538461	0.8928571428571429	0.9523809523809524	1.0	0.935483870967742	1.0	0.8461538461538461	1.0	1.0	0.8461538461538461	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.468790637191157
3129e1d1-9844-4df4-b30e-29b1c438983b	0.7444444444444445	0.8484848484848485	0.88	0.9166666666666666	0.9365079365079364	1.0	0.896551724137931	1.0	0.9821428571428572	0.8947368421052632	0.9090909090909092	0.9649122807017544	0.9814814814814816	1.0	0.9814814814814816	0.9807692307692308	1.0	1.0	1.0	0.9393939393939394	1.0	1.0	0.967741935483871	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96	1.0	Tumor	0.613846153846154
8f08cee9-a91f-4305-bf8d-efeee9cd386c	0.7355769230769231	0.8511904761904762	0.8742857142857143	0.948905109489051	0.9245283018867924	0.9444444444444444	0.9854014598540146	0.945945945945946	0.9637681159420288	1.0	0.944	0.9568345323741008	1.0	0.9375	1.0	0.9923664122137404	0.9925925925925926	0.9577464788732394	0.9827586206896552	0.933609958506224	0.9865470852017936	0.9856115107913668	0.9935064935064936	0.991304347826087	0.9333333333333332	0.9821428571428572	0.9820627802690582	0.991150442477876	1.0	0.9827586206896552	1.0	1.0	0.991304347826087	1.0	Tumor	0.614627798021864
676cce88-9f6e-4490-8e73-c0e88bd00075	0.6818181818181818	0.8571428571428571	0.8823529411764706	0.9090909090909092	1.0	1.0	1.0	1.0	0.9090909090909092	1.0	0.9166666666666666	1.0	1.0	0.9444444444444444	1.0	1.0	1.0	0.9444444444444444	1.0	1.0	1.0	1.0	0.9545454545454546	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.587820835430297
a31cd337-8f1a-451d-9b90-b722590d3105	0.7222222222222222	0.9183673469387756	0.9069767441860463	0.972972972972973	1.0	0.96875	0.9705882352941176	1.0	0.975	1.0	0.925	1.0	1.0	1.0	1.0	0.975609756097561	1.0	1.0	1.0	0.9824561403508772	0.9661016949152542	1.0	1.0	1.0	1.0	0.95	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.532749675745785
af58b506-df1d-4221-964d-76dbade6ab85	0.7978142076502732	0.8595505617977528	0.9181286549707602	0.9594594594594594	0.953757225433526	0.9854014598540146	0.9793103448275862	0.987012987012987	0.986206896551724	1.0	0.9576271186440678	0.9859154929577464	1.0	0.9487179487179488	1.0	1.0	0.993103448275862	0.9615384615384616	0.981651376146789	0.9493670886075948	0.9533333333333334	0.993421052631579	0.9770992366412212	1.0	1.0	0.9794520547945206	0.993006993006993	0.9908256880733946	1.0	1.0	1.0	0.991150442477876	1.0	0.991150442477876	Tumor	0.520010046885465
62ca3ce8-77f9-4e02-ace4-af79519b53fd	0.8282828282828283	0.8421052631578947	1.0	0.9772727272727272	0.9885057471264368	0.9846153846153848	0.9438202247191012	0.9882352941176472	0.9772727272727272	0.9647058823529412	0.9305555555555556	0.9540229885057472	0.9761904761904762	1.0	0.9761904761904762	1.0	0.9767441860465116	1.0	0.9696969696969696	0.9801980198019802	1.0	1.0	0.9726027397260274	0.9846153846153848	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.366783625730994
3099b2a6-0d46-4404-88b0-a3689b019c38	0.7391304347826086	0.8238993710691824	0.7945945945945946	0.9722222222222222	0.8896103896103896	0.9319727891156464	0.9574468085106383	0.9642857142857144	0.986013986013986	0.9230769230769232	0.9265536723163842	0.94	1.0	0.9785714285714284	1.0	0.9794520547945206	0.993006993006993	0.9785714285714284	0.9819277108433736	0.9800995024875622	0.9847715736040608	0.9782608695652174	0.9862385321100916	0.9820359281437124	0.994011976047904	0.9797979797979798	1.0	0.9882352941176472	0.9820359281437124	1.0	1.0	1.0	0.9891891891891892	0.993939393939394	Tumor	0.674835691210872
0a430a9a-7e63-41d6-8cd0-1dda1e1df975	0.7908045977011494	0.8447986577181208	0.9241748438893844	0.9531109107303878	0.9529520295202952	0.9839319470699432	0.9944029850746268	0.9929789368104311	0.9869767441860464	0.991588785046729	0.9460154241645244	0.9878618113912232	1.0	0.9753937007874016	1.0	0.9990774907749076	1.0	0.9802371541501976	0.9887005649717514	0.992467043314501	0.9953095684803002	0.9969727547931384	0.985353946297803	0.9943262411347518	0.9984126984126984	0.9981203007518796	0.9953095684803002	0.998422712933754	1.0	1.0	0.9971509971509972	1.0	1.0	1.0	Tumor	0.563084756816415
281a89c1-e817-49d4-afa1-2894c2747919	0.7058823529411765	0.922077922077922	0.9240506329113924	0.8987341772151899	0.974025974025974	0.9803921568627452	0.9726027397260274	0.9605263157894736	0.9113924050632912	1.0	0.9347826086956522	0.9473684210526316	1.0	0.9733333333333334	1.0	1.0	1.0	0.9733333333333334	0.9761904761904762	0.958904109589041	0.9714285714285714	0.9733333333333334	1.0	0.9761904761904762	1.0	0.9577464788732394	1.0	1.0	1.0	1.0	1.0	1.0	0.975609756097561	1.0	Tumor	0.701085701085701
eb44c266-8b8f-4012-ad67-f4ac40698391	0.7047619047619048	0.7857142857142857	0.8478260869565217	0.8571428571428571	0.8115942028985508	0.8181818181818182	0.9	0.9827586206896552	0.8780487804878049	0.972972972972973	0.984126984126984	0.8181818181818182	1.0	0.9661016949152542	1.0	1.0	0.945945945945946	0.9661016949152542	0.9666666666666668	0.9322033898305084	0.9824561403508772	1.0	1.0	0.9830508474576272	1.0	0.9824561403508772	1.0	0.9523809523809524	1.0	1.0	1.0	1.0	0.9836065573770492	1.0	Tumor	0.620257695060845
db70cd04-821e-43a7-bac1-815a30172be1	0.7582417582417582	0.8529411764705882	0.92	0.918918918918919	0.8955223880597015	0.9629629629629628	0.967741935483871	0.9814814814814816	0.9315068493150684	0.9672131147540984	0.8780487804878049	0.9714285714285714	1.0	0.9814814814814816	1.0	1.0	1.0	0.9814814814814816	1.0	1.0	0.9629629629629628	0.9464285714285714	1.0	1.0	1.0	0.9873417721518988	1.0	1.0	1.0	1.0	1.0	0.9722222222222222	1.0	1.0	Tumor	0.544200626959248
1008e8d8-a93c-4779-80b6-1272322e7c52	0.6206896551724138	0.935483870967742	0.9	1.0	1.0	1.0	1.0	1.0	0.8787878787878788	0.8918918918918919	0.8076923076923077	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9565217391304348	1.0	1.0	1.0	1.0	0.9565217391304348	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.472233162662466
0f168687-6f42-4d92-8f91-13efde785a0c	0.6779661016949152	0.7755102040816326	0.9333333333333332	0.902439024390244	0.8888888888888888	1.0	0.875	1.0	0.925	0.9722222222222222	0.9	1.0	0.9736842105263158	0.9743589743589745	0.9736842105263158	1.0	1.0	0.9743589743589745	0.96	1.0	0.9285714285714286	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.96	1.0	1.0	1.0	Tumor	0.652124214136026
3ef3fd4b-ed5b-41e1-8096-c573cf609bd3	0.5517241379310345	0.8823529411764706	0.9333333333333332	0.967741935483871	0.9230769230769232	0.9666666666666668	0.9666666666666668	1.0	0.967741935483871	0.9666666666666668	0.8285714285714286	0.967741935483871	1.0	1.0	1.0	1.0	1.0	1.0	0.9090909090909092	0.9555555555555556	0.9777777777777776	1.0	1.0	0.967741935483871	1.0	0.9777777777777776	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.569873997709049
343c349a-57ce-4599-8185-3ed2e15c6fdd	0.68	0.7209302325581395	0.8604651162790697	0.8888888888888888	0.7804878048780488	0.8536585365853658	0.8947368421052632	0.96875	0.9142857142857144	1.0	1.0	0.9696969696969696	1.0	0.9117647058823528	1.0	0.9714285714285714	1.0	0.9117647058823528	1.0	1.0	1.0	0.96875	1.0	1.0	0.9047619047619048	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.650638943036604
40a31ab3-71fa-4f7b-a3b1-22e15ff0f358	0.7272727272727273	0.7096774193548387	0.9230769230769232	1.0	0.92	1.0	1.0	0.9583333333333334	1.0	0.8823529411764706	0.9411764705882352	1.0	0.6538461538461539	0.9583333333333334	0.6296296296296297	1.0	1.0	0.9583333333333334	1.0	0.896551724137931	0.96	0.9583333333333334	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.428753993610224
1bd6dff8-ad21-4a45-b496-2d52ba995e5e	0.6666666666666666	0.8604651162790697	0.975609756097561	0.9069767441860463	0.9333333333333332	0.9375	1.0	0.9666666666666668	0.9069767441860463	1.0	0.9523809523809524	1.0	1.0	1.0	1.0	1.0	0.975	1.0	1.0	0.9705882352941176	0.9848484848484848	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.534464751958225
4d4d40f2-1f96-4d31-81aa-d44b17a217ed	0.6923076923076923	0.8928571428571429	0.7307692307692307	1.0	0.9310344827586208	1.0	0.9166666666666666	0.9629629629629628	1.0	1.0	1.0	1.0	1.0	0.9629629629629628	1.0	1.0	1.0	0.9629629629629628	1.0	1.0	0.9736842105263158	0.9615384615384616	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9428571428571428	1.0	1.0	1.0	1.0	Tumor	0.574644157563721
3823e741-c29c-431e-9397-4d16a30ec473	0.8421052631578947	0.9444444444444444	0.9444444444444444	0.90625	1.0	0.9642857142857144	0.9696969696969696	1.0	0.90625	1.0	0.9655172413793104	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9454545454545454	0.9807692307692308	1.0	0.975	1.0	1.0	0.9807692307692308	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.503007518796992
9de4575c-0d10-4548-8881-fd4a5a46a5ac	0.7948717948717948	0.7	0.9375	1.0	0.8787878787878788	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9473684210526316	1.0	1.0	0.9642857142857144	0.9666666666666668	0.967741935483871	0.9285714285714286	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.577545195052331
dbb3747a-aafe-421c-bb21-84a0b82c6a75	0.8212765957446808	0.7973568281938326	0.9441624365482234	0.9140271493212668	0.9095238095238096	0.9554140127388536	0.9696969696969696	0.9939024390243902	0.9411764705882352	0.9692307692307692	0.9627329192546584	0.9903846153846154	1.0	0.9883720930232558	1.0	1.0	1.0	1.0	0.9865771812080536	0.971830985915493	0.976303317535545	0.9824561403508772	1.0	1.0	0.9933333333333332	0.958139534883721	1.0	0.9808917197452228	1.0	0.993421052631579	1.0	1.0	1.0	1.0	Tumor	0.533240843507214
4e75f67b-99df-4ad5-a2ca-1877a3d45655	0.7252747252747253	0.8333333333333334	0.925	0.9	0.9444444444444444	0.9367088607594936	0.8554216867469879	0.9733333333333334	0.9473684210526316	0.9726027397260274	0.9152542372881356	1.0	1.0	0.986842105263158	1.0	0.9859154929577464	0.9859154929577464	0.986842105263158	1.0	0.956896551724138	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.967741935483871	1.0	1.0	1.0	1.0	1.0	Tumor	0.620928384973329
b2bcfd01-9662-4730-96de-1e51b4038802	0.717948717948718	0.7755102040816326	0.9	0.8723404255319149	0.9830508474576272	0.9523809523809524	0.975609756097561	0.9626168224299064	0.9044117647058824	1.0	0.927710843373494	0.9111111111111112	0.9921259842519684	1.0	0.9921259842519684	0.9921259842519684	1.0	1.0	0.9864864864864864	0.9946524064171124	0.994413407821229	0.9626168224299064	0.9936305732484076	0.9931972789115646	0.9935064935064936	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.592504258943782
99296d22-e605-49cd-b37f-a1b900be5d53	0.75	0.8214285714285714	0.9338842975206612	0.9590163934426228	0.9302325581395348	0.900990099009901	1.0	0.9915254237288136	0.975206611570248	1.0	0.9428571428571428	0.9830508474576272	1.0	0.9363636363636364	1.0	0.967479674796748	1.0	0.9537037037037036	0.9838709677419356	0.9671052631578948	0.9790209790209792	0.9827586206896552	0.9787234042553192	1.0	1.0	0.9790209790209792	0.993103448275862	0.984126984126984	1.0	1.0	1.0	0.9846153846153848	1.0	1.0	Tumor	0.489117347411318
4796719b-2fa2-40ee-9fa9-6a8caa703823	0.6197183098591549	0.7758620689655172	0.8363636363636363	0.9772727272727272	0.8245614035087719	0.9444444444444444	0.9777777777777776	1.0	0.9772727272727272	0.9777777777777776	0.9534883720930232	0.9772727272727272	1.0	1.0	1.0	0.9361702127659576	1.0	1.0	0.9761904761904762	1.0	0.98	0.9767441860465116	0.9655172413793104	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.637904761904762
d1adf0be-5afe-4df7-8f88-dbf7521bcdac	0.8014184397163121	0.8162162162162162	0.8978102189781022	0.906040268456376	0.9166666666666666	0.959731543624161	1.0	0.9727891156462584	0.9324324324324323	0.9921875	0.9523809523809524	0.9928057553956836	1.0	0.9931506849315068	0.9927007299270072	1.0	1.0	0.9931506849315068	0.9887640449438202	0.9705882352941176	0.9938650306748468	0.9794520547945206	0.9874213836477987	0.989010989010989	0.978021978021978	1.0	1.0	1.0	1.0	0.967391304347826	1.0	0.99	1.0	1.0	Tumor	0.543630892678034
18cbd510-bce2-4370-a00f-939d562ba7de	0.717948717948718	0.8245614035087719	0.8833333333333333	0.8392857142857143	0.9056603773584906	0.9743589743589745	0.9347826086956522	1.0	0.9056603773584906	1.0	0.925	0.9791666666666666	1.0	0.9787234042553192	1.0	1.0	1.0	0.9787234042553192	0.972972972972973	0.9487179487179488	1.0	1.0	0.9565217391304348	0.9736842105263158	1.0	1.0	0.972972972972973	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.60970804227118
9ae5c03c-326d-4492-9cc3-4ba17beb09ad	0.7276422764227642	0.8483412322274881	0.8599033816425121	0.8941798941798942	0.8990384615384616	0.9	0.9506172839506172	1.0	0.9441340782122905	0.9565217391304348	0.9393939393939394	0.9441340782122905	0.9941176470588236	1.0	0.9941176470588236	1.0	0.9937106918238994	1.0	0.9516129032258064	0.9658119658119658	1.0	1.0	0.98	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9375	1.0	1.0	1.0	Tumor	0.63509568602011
687d5cbd-0877-4e31-86d7-9fcb32a82f10	0.7135922330097088	0.835820895522388	0.9805194805194806	0.8571428571428571	0.8811188811188811	0.9803921568627452	0.9883720930232558	1.0	0.8947368421052632	1.0	1.0	1.0	0.9883720930232558	0.943089430894309	0.9883720930232558	1.0	0.9885057471264368	0.943089430894309	0.9850746268656716	0.945945945945946	0.9887005649717514	1.0	1.0	0.9850746268656716	1.0	0.9887005649717514	1.0	1.0	0.9850746268656716	1.0	1.0	1.0	1.0	1.0	Tumor	0.358415526566974
4ba90a73-b2e0-415b-9cd2-fad805840aff	0.9	0.64	0.875	1.0	0.7272727272727273	0.8888888888888888	0.9473684210526316	1.0	1.0	0.9473684210526316	0.9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9714285714285714	1.0	1.0	1.0	1.0	0.9523809523809524	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.519698725376593
be880db8-920f-4bd8-9f67-34e3ddd61f2c	0.8333333333333334	0.8823529411764706	0.9387755102040816	1.0	0.9230769230769232	0.9607843137254902	0.9767441860465116	1.0	1.0	1.0	0.9454545454545454	0.9574468085106383	0.9782608695652174	0.9807692307692308	0.9782608695652174	1.0	1.0	0.9807692307692308	1.0	0.9661016949152542	1.0	0.9818181818181818	0.9642857142857144	1.0	1.0	0.9473684210526316	1.0	1.0	1.0	1.0	0.9791666666666666	1.0	0.9782608695652174	1.0	Tumor	0.479658952496955
87506e5d-4ebe-4f0c-a124-ea0add72d2ac	0.7039473684210527	0.9397590361445785	0.990909090909091	0.9607843137254902	0.9642857142857144	1.0	1.0	0.9838709677419356	0.9615384615384616	1.0	0.9428571428571428	1.0	1.0	0.9833333333333332	1.0	1.0	1.0	0.9833333333333332	0.9696969696969696	0.8875	0.9626865671641792	1.0	0.8947368421052632	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.457805255023184
6542e1dd-afee-40e9-a16e-aa9a448963b3	0.8775510204081632	0.945945945945946	0.9545454545454546	0.8809523809523809	0.9487179487179488	0.9166666666666666	0.945945945945946	1.0	0.925	0.9714285714285714	0.9736842105263158	0.9487179487179488	0.9722222222222222	1.0	0.9722222222222222	1.0	1.0	1.0	0.975	1.0	1.0	1.0	0.9574468085106383	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.517851293809368
a068f661-e689-4e30-9572-3103039981aa	0.7037037037037037	0.6944444444444444	0.9130434782608696	0.88	0.8709677419354839	1.0	0.875	0.9615384615384616	0.9583333333333334	0.9545454545454546	0.8611111111111112	0.8518518518518519	1.0	0.8888888888888888	1.0	0.9230769230769232	1.0	0.8888888888888888	0.9375	0.9629629629629628	1.0	0.8928571428571429	1.0	0.967741935483871	1.0	1.0	0.9666666666666668	0.967741935483871	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.632768361581921
5cf049e5-d45c-4601-8f67-1fdc0b1918a9	0.6583333333333333	0.776595744680851	0.945054945054945	0.8688524590163934	0.9285714285714286	0.945945945945946	0.9803921568627452	0.9866666666666668	0.8983050847457628	0.9803921568627452	0.9642857142857144	0.9818181818181818	0.9814814814814816	1.0	0.9814814814814816	1.0	1.0	1.0	0.981132075471698	0.9591836734693876	0.9888888888888888	1.0	1.0	0.981132075471698	1.0	0.9888888888888888	0.9782608695652174	1.0	0.9807692307692308	1.0	1.0	1.0	1.0	1.0	Tumor	0.629027962716378
56cb5294-9156-4930-a3ab-c2607a79b65e	0.75	0.631578947368421	0.9333333333333332	1.0	0.8125	0.8709677419354839	1.0	0.96	1.0	1.0	0.9090909090909092	0.90625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9855072463768116	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.530292942743009
914508e1-ccc8-47ff-a225-7aca326a54dd	0.6153846153846154	0.8181818181818182	0.8085106382978723	0.9285714285714286	0.95	0.8222222222222222	0.925	0.8936170212765957	0.9285714285714286	1.0	1.0	0.9285714285714286	1.0	1.0	1.0	0.951219512195122	1.0	1.0	0.9333333333333332	1.0	0.9803921568627452	0.9767441860465116	0.9534883720930232	0.9655172413793104	1.0	0.9803921568627452	1.0	0.9333333333333332	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.618087381607088
d78126ec-68b1-4d77-bf7a-19a47678a5fb	0.6666666666666666	0.6666666666666666	0.8571428571428571	0.9	0.8333333333333334	0.7692307692307693	0.9444444444444444	1.0	0.95	1.0	0.85	1.0	0.75	1.0	0.782608695652174	1.0	0.9411764705882352	1.0	1.0	1.0	0.9642857142857144	1.0	1.0	1.0	1.0	0.9310344827586208	1.0	0.9375	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.551192842942346
fe15bb7d-6469-4778-9dc8-9e4c5877942c	0.711864406779661	0.675	0.86	0.8378378378378378	0.9090909090909092	0.92	0.8928571428571429	1.0	0.9142857142857144	0.9583333333333334	1.0	1.0	0.9696969696969696	1.0	1.0	1.0	1.0	1.0	0.9117647058823528	0.9090909090909092	1.0	1.0	0.8947368421052632	0.9705882352941176	1.0	1.0	0.975	1.0	1.0	1.0	1.0	1.0	0.9487179487179488	1.0	Tumor	0.618729096989967
c48d2d0e-5626-42b3-b508-75b3cceb053f	0.918032786885246	0.76	0.890625	1.0	0.863013698630137	0.972972972972973	0.9743589743589745	1.0	1.0	0.8636363636363636	0.9305555555555556	0.9148936170212766	1.0	0.9107142857142856	1.0	1.0	1.0	0.9107142857142856	1.0	1.0	0.967741935483871	1.0	1.0	1.0	1.0	0.967741935483871	1.0	1.0	1.0	1.0	1.0	0.9855072463768116	1.0	1.0	Tumor	0.570576540755467
754df69c-2fab-4037-8673-fd3be673fc09	0.6086956521739131	0.7567567567567568	0.8666666666666667	0.7647058823529411	0.90625	0.75	1.0	0.896551724137931	1.0	0.9545454545454546	0.8529411764705882	0.9285714285714286	1.0	0.8888888888888888	1.0	1.0	1.0	0.8888888888888888	0.9655172413793104	1.0	0.9848484848484848	1.0	0.95	1.0	1.0	0.9285714285714286	1.0	1.0	1.0	0.9655172413793104	1.0	1.0	1.0	0.9666666666666668	Tumor	0.599155127904248
ca8b34fa-ab70-42c1-8e81-8b28ba1a8f3a	0.738562091503268	0.8057553956834532	0.9140625	0.912621359223301	0.8796992481203008	0.9191919191919192	0.9595959595959596	0.944954128440367	0.9150943396226416	0.9285714285714286	0.9528301886792452	0.94	0.968421052631579	0.9649122807017544	0.9583333333333334	1.0	1.0	0.9649122807017544	0.9782608695652174	0.981981981981982	1.0	0.9545454545454546	0.9775280898876404	1.0	0.989010989010989	1.0	1.0	0.9891304347826086	1.0	1.0	0.989010989010989	1.0	1.0	1.0	Tumor	0.599459197115718
2973fc8f-d20c-4cf3-b183-2ac32df73ae7	0.7039557635048915	0.7699629825489159	0.8961687951138256	0.9000689179875948	0.8661645422943222	0.9251844046364596	0.9662317728319264	0.975033738191633	0.927710843373494	0.9655172413793104	0.9477756286266924	0.9567765567765568	0.9954233409610984	0.9678522571819426	0.9961832061068704	0.9954022988505749	0.990053557765876	0.9738651994497936	0.972457627118644	0.9317948717948716	0.9564516129032258	0.9924398625429554	0.982029598308668	0.9766949152542372	0.9871382636655948	0.9575040344271114	0.9770911028236547	0.9882604055496264	0.988197424892704	0.984552008238929	0.9892703862660944	0.9938144329896909	0.994824016563147	0.9948347107438016	Tumor	0.727989719296477
3fd9c506-ed43-45db-bff4-6e968ac19564	0.8137254901960784	0.8241758241758241	0.9052631578947368	0.8591549295774648	0.9069767441860463	0.9833333333333332	0.927536231884058	0.9466666666666668	0.8970588235294118	0.9552238805970148	0.9206349206349206	0.9230769230769232	1.0	0.95	1.0	1.0	1.0	0.95	1.0	0.9736842105263158	1.0	1.0	1.0	1.0	1.0	0.9913793103448276	1.0	1.0	1.0	0.9803921568627452	0.9807692307692308	1.0	1.0	1.0	Tumor	0.630227075319519
e1ef10f3-a1e2-4391-bfec-ac6b0231ae5d	0.7192622950819673	0.8448753462603878	0.900763358778626	0.9775641025641024	0.9291784702549576	0.9813953488372092	0.9836601307189542	0.996742671009772	0.9807073954983924	0.9933993399339934	0.9414414414414416	0.993485342019544	0.99672131147541	0.9933774834437086	0.99672131147541	1.0	0.99672131147541	0.9933774834437086	0.975609756097561	0.9444444444444444	0.9849624060150376	0.9902597402597404	0.987012987012987	1.0	0.9855072463768116	0.9886792452830188	0.9924812030075189	0.9950980392156864	0.9950980392156864	0.9854368932038836	0.9902439024390244	0.9951923076923076	1.0	0.9951923076923076	Tumor	0.572138012822888
8afeab3f-89ee-4901-8a32-d13587dbcab5	0.7479674796747967	0.8888888888888888	0.9375	0.9516129032258064	0.9285714285714286	1.0	0.9787234042553192	0.984375	0.9833333333333332	0.9583333333333334	0.8695652173913043	1.0	0.9642857142857144	1.0	0.9818181818181818	1.0	1.0	1.0	1.0	0.9142857142857144	1.0	1.0	1.0	1.0	1.0	1.0	0.9714285714285714	1.0	1.0	1.0	1.0	1.0	1.0	1.0	Tumor	0.435138183869148
