	Basal	Her2	LumA	LumB	Normal
4fa35f20-e26e-4bb0-811d-b307e3927904	0	0.837694877505568	0	0.162305122494432	0
4fb42c7e-2a7e-4641-ae7c-e92fd9c2be11	0	0	0.704067847493245	0	0.295932152506755
504f8320-62f8-4205-926a-a54d042d0e98	0	0.637962012320329	0	0.362037987679671	0
507de54a-b4a5-4778-99fc-2f4f45c6daa0	0.401921470342523	0.598078529657477	0	0	0
511ced4c-a861-4f26-9e29-afcf8d603fab	0.310301507537688	0	0	0.689698492462312	0
51538db5-edf3-40bc-ae5e-dc9b552e8b53	0	0	0.834542121622699	0.00533992189367976	0.160117956483622
5167da8c-2b1c-4139-a2c4-355e9f07d0be	0.509056444818871	0	0	0	0.490943555181129
52df14ea-5feb-481a-855e-0a6176744a73	0	0	0.375297265160523	0.624702734839477	0
54022a08-1016-45a7-ac33-5a40b4b5e6b3	0.897590361445783	0.102409638554217	0	0	0
548b1967-fca4-4238-8d59-ae5405122c90	0.90394869577749	0	0	0	0.0960513042225105
54aca121-5b70-4833-84ac-c7506a57bd02	0	0	0.646348853651146	0	0.353651146348854
550812e9-ad67-4ae6-900e-572a051208a4	0	0.145661739817218	0.235022001579601	0.619316258603182	0
553e13f9-e00e-4b05-b934-c3837ad4d02d	0	0	0.628255306337498	0.371744693662502	0
56bc1e6b-d1bf-4df9-b266-07ff567aad77	0.872257053291536	0.127742946708464	0	0	0
56cb5294-9156-4930-a3ab-c2607a79b65e	0	0	0.657927352464487	0.297931165983411	0.0441414815521022
56f3a401-cf18-4d25-b4af-6bacca469041	0	0.124034488952757	0	0.875965511047243	0
5782ee15-ce76-43d2-ba6c-e84284f4a99f	0	0.547879711751663	0	0.452120288248337	0
57d2c12f-e3ae-457b-b92c-22002aecdba0	0	0.500038072032285	0.0290108886012335	0.470951039366481	0
5842a066-d158-474e-a4db-034f5797d865	1	0	0	0	0
586df577-513d-4d43-ac47-89c52f322d30	0	0.2486035005586	0.297015481193807	0.454381018247593	0
594263d2-e787-4e14-a2de-8f57727de001	0.816733333333333	0	0	0	0.183266666666667
59c3ac05-7a99-4817-ae14-1584f2b7bf36	0	0	0.669869956014534	0	0.330130043985466
59fe0f14-0415-43b7-87c7-1098e4b434ea	0	0	0.0851297844258689	0.914870215574131	0
5a3d1b74-f904-44ef-94a0-b38291e30be6	0	0	0.681760040931184	0.0171399334868253	0.30110002558199
5b6b8058-474f-4a6a-84c6-0eab99e3b2d3	0	0.418499043977055	0	0.581500956022945	0
5b858b45-79a5-4857-b59e-8c56a8b04320	0.899555361177928	0.0700488373788177	0	0.0303958014432539	0
5bd46a5d-2390-421c-a7aa-90ba77fed60d	0	0	0.338371661721068	0.661628338278932	0
5c66dcbd-024b-4a7b-b3aa-bbbaaf91ae78	0	0	0.682528171371193	0	0.317471828628807
5c957f54-8c46-4f13-a22b-49c175e8af3a	0.743494003168138	0	0	0	0.256505996831862
5cc4350c-416e-4f2c-be73-12af68ad1ee4	0	0	0.700975153620091	0	0.299024846379909
5cf049e5-d45c-4601-8f67-1fdc0b1918a9	0	0.881080475229769	0	0.118919524770231	0
5d5bb9d2-2244-4673-99db-653609cf5de2	0.914581471551981	0	0	0	0.0854185284480191
5dc7afc5-90d0-4286-a6f9-c2548f930e35	0	0	0.683672029353655	0.316327970646345	0
5e50611e-9e98-480c-bc47-28070e9edeea	0	0.398256537982565	0	0.559651307596513	0.0420921544209215
5ea12b9b-56ac-4d0c-8761-bf172b2f23e0	0.973785594639866	0	0	0	0.026214405360134
5ee2f830-f808-4e6c-89c1-6c90859958e1	0	0.606701328711727	0.063893703061814	0.329404968226459	0
5ef81653-adf0-4286-9f43-218490539508	0	0	0.590760361483328	0.409239638516672	0
61325789-0b1e-473d-8b71-5ec13ec1dcb7	0	0.186066809489804	0.379036737284773	0.434896453225423	0
61348250-68d8-4cef-b6f9-68a68d35508f	0	0	0.6309412861137	0.31324427876152	0.0558144351247799
61ad862c-0bd2-4fcd-a9e1-f42e8099bd81	0	0	0.72911231756328	0.0913064936896284	0.179581188747092
628501d9-94e5-440e-b39f-df0e3ea09986	0	0.10997442455243	0.358567774936061	0.531457800511509	0
62aa3903-4f3b-4693-b5e5-fc5abce184de	0	0.191120360735345	0.0276332523991213	0.781246386865534	0
62ca3ce8-77f9-4e02-ace4-af79519b53fd	0.967932658583024	0.0181380899889769	0	0	0.0139292514279988
62e41b20-5f83-43c2-9887-809e97794f04	0.88163112607557	0.104077815188926	0	0.0142910587355032	0
631a9df0-9d81-4b15-9ee6-3ae9f31dcba6	0.936974446893624	0.0457996571148665	0	0	0.0172258959915095
6365a756-2e65-42cb-be4f-1f726915ca94	0	0	0.572217502124044	0	0.427782497875956
647221bc-8100-4bb5-86a5-973fb67fde0b	0.186159497570802	0.442350989453727	0	0	0.371489512975471
64b12ba7-a481-4fdb-9c74-38c94c7ef3c9	0	0.0960278982733691	0.427745173088373	0	0.476226928638258
650319bc-20e1-4451-bcb5-a35c360060ef	0	0	0.708591840571536	0.00820956320110296	0.283198596227361
6542e1dd-afee-40e9-a16e-aa9a448963b3	0	0	0.521732680611185	0.31820204717401	0.160065272214805
65b4f81a-4439-4d82-ae25-68d63309b053	0.532599542884639	0	0	0	0.467400457115361
65ba302c-51a9-4493-8d28-e7bc076bca54	0.683754464876306	0	0	0	0.316245535123694
66116a4d-210d-45f8-8dba-3f8c79566ecc	0	0	0.740186052648941	0.122913505311077	0.136900442039982
666548b5-7b80-42af-80f3-207063c35b3b	0	0.20922089290925	0.23995720260675	0.550821904484	0
668e1e67-cc4f-40fd-b921-23aec5078635	0	0	0.721017514595496	0	0.278982485404504
66941b24-9c8f-4657-a4eb-8cc267e38bdc	0	0.182503770739065	0.337778836230849	0.479717393030087	0
671bc03b-e3a8-45f6-88e4-ce138c716886	0	0	0.580673043678691	0	0.419326956321309
676cce88-9f6e-4490-8e73-c0e88bd00075	0	0	0.776328910025313	0.115440668865537	0.108230421109151
6798cbfe-7aca-4f33-b4fc-162bf579a303	0	0.555048371712767	0	0.444951628287233	0
68503654-dd77-48f1-abab-aca55258dca4	0.78947793761112	0.21052206238888	0	0	0
687d5cbd-0877-4e31-86d7-9fcb32a82f10	0	0.380030516879649	0	0.619969483120351	0
689ba70a-9664-459e-aee5-fd16b3b993a8	0	0.415619473145304	0.00735362561668063	0.577026901238015	0
691c297b-b48d-4e65-84d4-cb4fcdf03fc0	0.821239328819547	0	0	0	0.178760671180453
692ea666-b4ac-4e92-b712-96a67edaef56	0	0	0.453039235616995	0.546960764383005	0
694ca3d8-9748-4c0f-9021-d599d81a325e	0.690545863815419	0	0	0	0.309454136184581
697cb422-6fda-499a-b808-9ca2357b9b51	0	0.126854754440961	0.647788227098572	0	0.225357018460467
698e64da-61aa-4d7b-9f33-21d627cb4721	0	0	0.711611434353655	0.129437557972848	0.158951007673497
69d12077-db51-4a74-a090-9b26e0368ee8	0.933476553818801	0.0131120823764723	0	0	0.0534113638047263
6a8e570e-dd05-4c06-9ed0-52ba0727faec	0	0	0.635285236708724	0.101693087458212	0.263021675833064
6c40b30a-d103-4397-997f-9b2bda66793a	0	0.23692748091603	0	0.763072519083969	0
6cc59c3f-0de5-4232-ab7a-7195a92e7d89	0	0.760301174913123	0	0.239698825086877	0
6db579c1-ef18-42a1-9921-d0456b90ff6f	0	0	0.661703296703297	0	0.338296703296703
6ddab78f-8bf5-43ef-847b-f68c15475d46	0	0	0.834245742092457	0	0.165754257907543
6e24acde-7dd0-46b9-b3c5-b0b617912910	0	0	0.610471464019851	0	0.389528535980149
6e6eeb9a-6437-4e53-9fb7-c283f738d3bd	0.670969734403953	0	0	0	0.329030265596047
6e8eeaae-cc26-4db8-85f6-5c975b06bf45	0	0	0.333888671109369	0.666111328890631	0
6fb7c578-dec9-4fe8-a9bf-3888bb765658	0	0	0.664160274525636	0	0.335839725474364
70532e65-df18-4e1d-beaf-08fbf349bec0	0	0	0.701898587636027	0	0.298101412363973
7135f14b-e84f-4ebf-8d95-b2a3c843fd4d	0	0	0.198823529411765	0.801176470588235	0
713df9b5-ea25-464c-b13e-fe8b61fe363d	0.134403781889315	0.501670877822153	0	0.363925340288532	0
723ed50c-2c78-4a3a-9f6e-9f9e8e264f6b	0	0	0.639937106918239	0.360062893081761	0
7289e7d5-65af-4d53-a4de-2691991d90d6	0	0	0.483794541319181	0.516205458680819	0
74179e5e-2d3c-417e-8844-6740ea9fb2e5	0	0	0.65923747030207	0.286797148998756	0.0539653806991741
74d50556-5de8-4eff-82e6-a3ad9c70020a	0	0	0.764577259475219	0.235422740524781	0
754df69c-2fab-4037-8673-fd3be673fc09	0	0	0.244901210962396	0.755098789037604	0
75668632-f0c7-495b-ba34-cd4b00aa9450	0	0	0.675153269754768	0.324846730245232	0
7647345c-1654-490f-9a18-b43005225bce	0	0	0.747432605905006	0	0.252567394094994
768e0380-9183-4600-849b-0d315ba502fc	1	0	0	0	0
7733c059-09bd-40b4-9812-4bedd68d9d01	0	0	0.567340067340067	0	0.432659932659933
774f5688-bad0-4a78-b26a-7aceb353e603	0	0	0.515958469525091	0.484041530474909	0
784a9c63-9b40-4f6c-8147-93d0ed523867	0	0.168659739920277	0.194014245572764	0.637326014506959	0
7b7c91b5-0358-4d09-af89-26a791d7a23a	0	0	0.854476691605689	0.0140590314889419	0.131464276905369
7c9a2493-5667-48ec-8998-81e13722b4ab	0	0.340926347760061	0.0768581793638741	0.582215472876065	0
7d2b6ff4-8f35-41cf-b078-3e78d0b81800	0.799955330553901	0	0	0	0.200044669446099
7d736f2b-b73e-4fc1-8d3f-9f350f88171a	0.814322720815576	0.0570736191192446	0	0	0.128603660065179
7d746ed3-9bfa-4f66-9c5a-594284ecd811	0	0.266731203614069	0.379670861568248	0.353597934817683	0
7d787768-efb1-462d-b5aa-5cbf6fc543d4	0	0	0.619550408719346	0.380449591280654	0
7dc54973-bfae-4811-b947-f98a6ac24b25	0	0.755329856345503	0.189861835483576	0.0548083081709214	0
7e48e080-0ec9-4589-ba1d-6f7a1f60a010	0.874683166840614	0	0	0	0.125316833159386
7e6ed4fc-b4bf-46c7-9f31-24a0c32c039e	0	0	0.450356415478615	0.549643584521385	0
7eb5f037-355b-4a38-b22b-a5e1f41ff1e9	0	0.426047613917914	0.1532909619735	0.420661424108586	0
7ee4348d-9975-42ba-b258-2334e089395c	0.213519927981013	0.673132007529258	0	0.113348064489729	0
7fa3f262-b786-4b89-b38f-505bff13c382	0	0	0.508094544277157	0.491905455722843	0
7faebca5-c36a-4a24-b785-5e673cf5a0ed	0	0.0903918509681564	0.315591447187299	0.594016701844544	0
8087339c-4fdc-42e4-94ff-299a59ae88a3	0	0	0.656545854451564	0	0.343454145548437
8095ebc6-d293-4668-9d83-8b3f35dd198d	0	0	0.71099360229795	0	0.28900639770205
80982d2d-ce35-4251-a545-391c0d6295d8	0	0	0.764429683921209	0.235570316078791	0
80de2366-cd3c-4b51-9957-06ac3e152cf0	0	0	0.322533516672396	0.677466483327604	0
81395cc8-c7d5-4ea7-957a-b5cb8d6bfd1a	0	0	0.725433279262358	0.097754631605908	0.176812089131734
824f5b0a-44d4-4ccf-9277-1ef752462bb3	0	0.167821704205387	0	0.832178295794613	0
8319b13e-475e-440f-855a-bdba3036db73	0.822213911742708	0	0	0	0.177786088257292
83834ecf-bc98-416a-98c0-824229e6cfe0	0	0	0.539529536611249	0.460470463388751	0
839aaefe-1755-4131-9b89-2610481a13c4	0	0.736032881717156	0.220885979601157	0	0.0430811386816867
8411b896-9d24-47d3-8a28-1c9cd6313939	0.864863059452238	0	0	0	0.135136940547762
85237b9e-67a3-46a2-9c19-3818522994b2	0	0.13275311226176	0.0228048914839705	0.844441996254269	0
8563d0ce-646e-4992-897d-5634f023ecba	0.957407407407407	0.0425925925925926	0	0	0
8634f872-177a-481f-ba51-62864c569001	0	0.119253301558932	0.274153510078443	0.606593188362625	0
86538c2f-7f41-4a9b-bea5-f6126772f322	0	0.152797228569323	0.181690867546252	0.665511903884425	0
87506e5d-4ebe-4f0c-a124-ea0add72d2ac	0	0	0.709321012454801	0	0.290678987545199
87c074cd-bcd8-4280-a12e-b205f50e139c	0	0	0.652795519308244	0	0.347204480691756
8832d658-24d2-4d12-a025-959d5eed1271	0.767813765182186	0	0	0	0.232186234817814
88d14d8e-cbbe-4157-b3ae-f1ddcb5e9551	0	0	0.684713375796178	0	0.315286624203822
8923da54-2f7c-4315-9fc2-a1d6502df55b	0	0	0.514132231404959	0	0.485867768595041
89424841-6b5a-4f5f-b5c2-209630c6f597	0	0	0.319224836097185	0.680775163902815	0
8997a81b-4046-4c31-91f6-7c1519f1d2ec	0	0.171676006113092	0.0445236882322975	0.78380030565461	0
8a27980e-a506-4cb3-91f2-3f0e5a19acfe	0.942082520211876	0.0579174797881238	0	0	0
8afeab3f-89ee-4901-8a32-d13587dbcab5	0	0	0.73204136774434	0.126059815522221	0.141898816733439
8b5be676-9118-4038-9d54-6b80b14e43dc	0	0.768077890821573	0.16070451810524	0.0712175910731868	0
8b629c3d-0f28-4740-b681-6f064354f794	0.976035654270476	0.00986337400452984	0	0	0.0141009717249945
8c147a31-a1be-4464-9606-12b14fbdf8d3	0	0	0.582053742802303	0	0.417946257197697
8cf6a0f3-9dfb-41f5-b855-c313c583e707	0	0.519236016371078	0.302046384720327	0.178717598908595	0
8d0f534a-a0b1-4d8e-9ca5-042f8a0a4e52	0	0	0.666024573094544	0	0.333975426905456
8d1641ea-7552-4d23-9298-094e0056386a	0	0	0.717219704721532	0	0.282780295278468
8d3d544f-6d1a-4cdc-8091-490311487ebd	0.850633154259401	0.149366845740599	0	0	0
8d66b5ac-4ceb-40a3-b2b9-4d0c24be01a7	0	0.815265486725664	0	0.184734513274336	0
8f51e90d-f617-4ed2-bbc7-7bcd92d1963d	0.701979277364506	0	0	0	0.298020722635494
8fff7b55-a9c5-4179-a86a-80bff4fed1b0	0	0	0.442207952580884	0.557792047419116	0
9053485e-19f7-4d2b-b4b6-361d908cc708	0	0	0.629238299904489	0	0.370761700095511
90950125-1b6b-499d-97e2-5d6b78b3e6fe	0.916469100679627	0	0	0	0.083530899320373
914508e1-ccc8-47ff-a225-7aca326a54dd	0	0	0.646092503987241	0	0.353907496012759
91941243-48d2-4416-b104-0affb8c46316	0	0.00422424285816568	0.568268060428152	0.427507696713682	0
92914efd-97af-48e2-b097-e91129f8c1b2	0.984061576737677	0.0159384232623231	0	0	0
92b7faad-a817-4464-a074-9b64bf25fad5	0	0	0.314445143036781	0.685554856963219	0
92e1baff-0f43-4841-aab9-fdda0078673a	0	0	0.557408445440957	0	0.442591554559043
934807ee-e303-43b7-938a-1721c6c31584	0.947372573773079	0.0526274262269213	0	0	0
93cc1307-7138-4547-a9a2-8a5398815c01	0.3246325824207	0.453328037224082	0	0.222039380355218	0
93f8d395-2512-41fc-992e-236b706dd281	0	0.366907157774824	0	0.633092842225176	0
948f1e9e-702b-4f42-a766-fb6b4976b14d	0	0	0.0593070308548306	0.940692969145169	0
94e93460-c9fc-48f9-a2de-3722231f54b6	0	0.740659340659341	0.0118030118030118	0.247537647537648	0
951bac30-0a85-4dd8-8470-c1a3b84817f9	0	0.00960053709298422	0.629405840886203	0.360993622020812	0
952e9924-3a48-4572-bf4c-95e5049e452d	0	0	0.673369171921844	0	0.326630828078156
956570e5-7ed4-4d17-a830-f1bc67a7af15	0	0	0.471043699618159	0.528956300381841	0
95bb2613-9194-434c-801b-fd18aa183f6a	0	0	0.616833205226749	0	0.383166794773251
960df455-dab8-4c59-9a99-579cdabe4d19	0	0.313582146979608	0.0913428241631397	0.595075028857253	0
9634f770-bc93-4dfa-949c-98a6da30a102	0	0	0.704512178889924	0.188606415546386	0.10688140556369
967f7008-e212-4114-ab43-dc2a6295f80c	0	0	0.708265966046888	0	0.291734033953112
96cd848e-50fc-4244-beec-8d18b1703fff	0	0.22576677054289	0	0.77423322945711	0
97a50d88-e662-43d5-9cef-2915545e8968	0	0.00128141941843273	0.213208477082307	0.785510103499261	0
9899646e-d5be-4429-a7f2-0251bed9721d	0	0	0.589303621169916	0.231866295264624	0.17883008356546
98f3d2d7-edc4-40aa-b09a-63f8abd2b528	0.937863564251719	0.0621364357482813	0	0	0
9907c264-961c-46b4-94a8-bf7e234621d8	0	0	0.583930467091295	0	0.416069532908705
990f1383-2ef6-426a-a650-e182010a8281	0	0	0.365298340062808	0.634701659937192	0
9918029c-763f-4458-b929-a4db95fd5e1a	0	0	0.657483192049108	0	0.342516807950892
99296d22-e605-49cd-b37f-a1b900be5d53	0	0.347782895330985	0.183780366657636	0.468436738011379	0
9935bf3a-de25-401c-bf1b-5225a62b24f7	0	0	0.748827329852199	0.197451101867422	0.0537215682803788
99d31369-3db2-4631-bc62-1aa6927476ad	0	0.200388744909293	0	0.799611255090707	0
9ae5c03c-326d-4492-9cc3-4ba17beb09ad	0.843642857142857	0	0	0	0.156357142857143
9b7c81c7-d03c-446c-9d25-8c966058b0e3	0.956104143514844	0	0	0	0.0438958564851564
9ba7cd75-a96c-4220-9f57-c9f0fb545a95	0.961640625	0	0	0	0.038359375
9c1779d3-6e10-413b-9df9-a9378862d8c4	0	0.0182903497359761	0.456952628759471	0.524757021504554	0
9c2ed2bb-8ee1-441e-9f3b-ffbb4def2673	0	0	0.707623190472795	0.150681024031947	0.141695785495258
9d0f51bf-a66d-4ea1-8599-2aee772c165b	0	0.599732998272342	0	0.400267001727658	0
9d2a209e-f610-4bde-8265-ef7e7e7ac0c4	0	0	0.642864182929233	0	0.357135817070767
9da89066-8d82-4ace-80e1-889d3c73c8eb	0	0	0.763394101577744	0.00128226570775492	0.235323632714501
9de4575c-0d10-4548-8881-fd4a5a46a5ac	0	0.87700776033207	0	0.12299223966793	0
9dffaff8-a482-4940-b53a-527e5a510740	0	0.673885248521656	0	0.326114751478344	0
9dffcc09-6ccd-4f12-ae6a-1b8b93fcf29c	0	0	0.466660967686784	0.533339032313216	0
9e94e2ce-f6a9-4358-b96e-266207b9ce34	0	0.404083266613291	0	0.595916733386709	0
9eb69ff7-492b-4ed3-8762-c25c3dffa1fe	0.921588594704684	0.0784114052953157	0	0	0
9fb65d01-d51d-4cbb-99f3-a09f5d6c206b	0	0.58982444179308	0	0.41017555820692	0
a068f661-e689-4e30-9572-3103039981aa	0	0	0.751809720785936	0.223450799459072	0.0247394797549916
a0707dab-b8bd-4a57-a890-69a3f4daacf6	0.679521952873368	0.320478047126632	0	0	0
a0ea30b4-a6e0-4f46-a0ee-5d552c8b6d68	0.756033874382498	0	0	0	0.243966125617502
a12e5c24-f0ea-4770-9888-20e1c562e436	0	0.33096947935368	0	0.66903052064632	0
a29c8616-0f82-4515-870e-68887a628c92	0.502	0	0	0	0.498
a2a798c5-3b1e-4192-8c6a-8c627cd0879e	0	0.278552111504057	0.21198252548367	0.509465363012274	0
a2b214c2-a5d4-4ce6-b505-e1438027236d	0	0	0.705019376268684	0.294980623731316	0
a31cd337-8f1a-451d-9b90-b722590d3105	0	0	0	1	0
a32190c5-a193-4e90-ac98-38a600bb10f0	0	0	0.630809118481558	0	0.369190881518442
a3624554-07c8-41d7-9b6b-f4cbf9de9301	0	0	0.755182024037624	0.244817975962376	0
a37d7ef3-0840-4114-acec-ce9e29bb54e9	0	0	0.145921917278701	0.854078082721299	0
a455069c-8869-4af8-949c-edfee0a05f51	0.837978422810172	0	0	0	0.162021577189828
a5e348aa-d0fd-40fb-a171-b51a36e53612	0	0	0.799010728716734	0	0.200989271283266
a5ecc76e-a696-4e90-8bb4-7a9965e2f8a8	0.495127287191726	0.504872712808274	0	0	0
a615ef14-a590-45b2-91c9-74a3cae19619	0	0	0.580478745356996	0	0.419521254643005
a740aa2d-a410-443f-99f4-3a123deb2f41	0	0	0.513898725212464	0.486101274787535	0
a78e7939-a1ea-4b9d-ae55-3c1dc985bbd8	0	0	0.215483449477352	0.784516550522648	0
a7b067c9-a62a-4d3d-8c4e-668830f7441f	0	0.262564766839378	0	0.737435233160622	0
a7bca7c2-8c54-4ad1-9deb-7f77c962bb07	0.935845639453887	0	0	0	0.0641543605461131
a852a227-c31f-410f-baee-81135917a7d2	0.967064400130762	0	0	0	0.0329355998692383
a854c368-6e81-4ade-9ea9-afbee1c4c448	0	0	0.612394444832159	0.245585874799358	0.142019680368484
a8e0466b-d106-44b7-b846-c4fb666715f5	0	0.0502028801018378	0.564324926406238	0.385472193491925	0
a95ecb1b-9dd9-4916-9b73-b967278f3d85	0	0	0.621365360303413	0	0.378634639696587
aa3d8e3d-68cb-47dc-80c0-d50917cb4878	0	0	0.701119157340355	0.221497396612604	0.0773834460470405
aae57dd0-eae8-48b0-855f-2cd17c9f524d	0.372882481897296	0.460439779445958	0	0.166677738656746	0
ab3b04d0-d1fb-48f4-aae2-9ef96c9f5fb2	0	0.432946885953087	0.111350768401186	0.455702345645727	0
abb411d3-1474-4e6e-afa9-23b974d9a557	0	0	0.568007275666936	0.431992724333064	0
ac175796-57dc-4de1-b6a2-eb71416e4c47	0	0	0.693251533742331	0.121534518909684	0.185213947347985
acb1bf8e-f597-4f67-b19d-bb737109d9cd	0	0	0.571491615180936	0	0.428508384819064
acda1855-14ba-4e05-89f7-50f7823f38b3	0.779382667194302	0	0	0	0.220617332805698
ad502a9c-1f1a-4118-a8f9-2cffb9b0c610	0	0.375114155251142	0	0.624885844748858	0
ad8c55ae-46df-43cd-8cb5-c049e3019959	0	0.13951447791752	0.261187481719801	0.599298040362679	0
ad930bd1-0026-4f83-92e2-23170c1965aa	0	0	0.35990860990861	0.64009139009139	0
ae4a5866-347f-4850-b4c8-a009d0765021	0	0	0.306447298020332	0.693552701979668	0
ae8996bd-b0b7-4f9b-91fa-606f95d49f8c	0	0	0.732861726954492	0	0.267138273045508
af58b506-df1d-4221-964d-76dbade6ab85	0	0.294566037735849	0	0.705433962264151	0
af83a9af-a11f-4c29-a61f-8f0d2b5868c1	0	0	0	1	0
afd15ee9-ef38-4d14-b1c1-7f4267fe6a04	0	0	0.807668133249529	0.0441231929604023	0.148208673790069
b02ec16a-9dff-4b98-9960-73175454082a	0.824318963237239	0	0	0	0.175681036762761
b0a1f575-657f-4277-95dd-0e02e77279fe	0	0	0.601596916299559	0	0.398403083700441
b1d64529-4f34-4644-b0e7-20606827ccd4	0.967275371687136	0.0327246283128636	0	0	0
b1e1ae0d-4558-4d30-9b20-79aa40fa5a2a	0	0	0.385074976569822	0.614925023430178	0
b22d3e38-c370-4719-bea6-3dcbd9590935	0	0.13765389876881	0	0.86234610123119	0
b25117ce-5a14-4b43-bbfe-513b957464d0	1	0	0	0	0
b2bcfd01-9662-4730-96de-1e51b4038802	0	0.0847755940158404	0.298132394641635	0.617092011342525	0
b31c9e1c-be79-4264-81a3-40b67f1f0bde	0	0	0	1	0
b3d432d6-0b86-4407-98e2-99c1971283a8	0	0	0.577212216131558	0.422787783868442	0
b3ea108e-0ab7-4340-9da9-b7a8bc3b942c	0.722422278237907	0	0	0	0.277577721762093
b44be803-b398-4e93-b459-40ecdf2cb130	0.92948813609909	0	0	0	0.0705118639009103
b47b2efb-02e1-4729-95ad-de05fb551bc7	0	0	0.428256970487527	0.571743029512474	0
b4a9422c-ed5b-435f-aa13-e8a8f2484e97	0	0	0.552621244845867	0.447378755154133	0
b4b81763-61bc-469b-a048-eba733193262	0	0	0.685926043991074	0	0.314073956008926
b4e60c29-6c4d-49b4-878e-b91e20e17dad	0	0	0.695402298850575	0	0.304597701149425
b6df0d7c-1c41-4b7d-8685-ce6fba4e7ab3	0	0	0.744040261345577	0.255959738654423	0
b707621f-1f89-4058-be18-33020b9ebec3	0	0	0.548028427326914	0.451971572673086	0
b72689a1-2c14-49db-b489-f1627353a024	0	0.62582332429291	0	0.37417667570709	0
b73f749f-eafa-460d-b921-f12e7f8d6609	0	0.699117387466902	0	0.300882612533098	0
b773c30d-f37b-4aee-8330-a159d42d3019	0	0	0.765086206896552	0	0.234913793103448
b793fa3a-f197-409f-b630-2dcba3290cce	0	0	0.507771568285016	0.492228431714984	0
b7c49a13-6b0f-411a-940e-b35c17818aaa	0.845438982636341	0.11600228254667	0	0.0385587348169887	0
b85209a5-128a-4aff-83d4-1ab336d82b95	0	0	0.61262296589133	0	0.38737703410867
b8542fa9-5521-48bc-ae1b-4e12a1744e0d	0	0	0.712242117555469	0.287757882444531	0
b87ce383-9333-420c-9184-62d9d1eadabc	0.749590112246185	0	0	0	0.250409887753815
b9e82597-fdf2-4479-a764-29193ddbd58f	0	0	0.816595012897678	0	0.183404987102322
ba2e1bd2-56f5-4dfb-94b5-92c50c58b31e	0	0	0.766703268857167	0.0386012332122645	0.194695497930568
ba6e6579-8858-467a-9d0b-b8df38cd5d62	0.154176175262437	0	0.262619808306709	0	0.583204016430854
bae57be0-48af-438d-88fa-cbaaf16b3d33	0.031327898672775	0.707336791753689	0	0.261335309573536	0
baf9135d-d8dd-4e04-9115-4055b81fae05	0	0	0.399261689909762	0.600738310090238	0
bb7098ae-862b-488c-b67e-01ed682ec783	0	0	0.664480438006159	0	0.335519561993841
bce4dcd7-d9e8-408a-8ab0-f993f9297a68	0	0	0.681034482758621	0	0.318965517241379
bd35c087-9a96-4f86-99f2-1a2a8936471a	0	0.279973540598644	0.264428642301968	0.455597817099388	0
bdba14fb-88aa-43b0-8c25-53948b9935b7	1	0	0	0	0
be813beb-9b35-4063-9d61-9f49a7fd7706	0	0.328726554787759	0.0340123844566095	0.637261060755631	0
be880db8-920f-4bd8-9f67-34e3ddd61f2c	0	0.453405017921147	0	0.546594982078853	0
be8e200c-dced-4b24-a70d-6b6baecb7300	0	0.0807461518392904	0	0.91925384816071	0
bf121f27-c765-4f64-8a9f-73c30427217b	0.0414409343558714	0.628227678885527	0	0.330331386758601	0
bf2a1913-2806-4b97-bcc6-e7038b900e15	0	0	0	1	0
c07a2fe2-d51d-4fd6-a36e-9f04fc3b6c05	0.904091877091573	0.0959081229084271	0	0	0
c091a9db-8d3f-4dfb-8658-b6b8020c1d5c	0.742364122912245	0.0700378333487127	0	0	0.187598043739042
c102587f-0390-4dd5-8b35-d819e0083134	0	0.0276038451362554	0.387423935091278	0.584972219772467	0
c1f95e8e-aaaa-4090-8f64-c619aa543d1b	0	0.368565772107347	0	0.631434227892653	0
c23d56d0-f27a-48db-b10a-f572b50ef245	0	0	0.689153030770814	0	0.310846969229186
c2628a29-fe4e-493b-a324-ed402ad54a26	0	0.119033735943357	0.43606830487297	0.444897959183673	0
c28b080d-8eb9-46b7-9e40-c37409820e17	0	0.381718507925158	0.212012870933143	0.406268621141699	0
c2e73efe-8112-48fc-9dbd-29b4b5b89ad0	0	0.318479338842975	0.134148760330578	0.547371900826446	0
c2fe2d79-efb1-4e4d-a297-bd6b15703d10	0	0	0.539166897060179	0	0.460833102939821
c32e3393-3a51-4d72-aa60-e8e6e8c083f0	0	0	0.58988885291896	0	0.41011114708104
c33ecc28-d5ba-4416-b93d-445b7883b6e8	0	0	0.61943231441048	0	0.38056768558952
c48d2d0e-5626-42b3-b508-75b3cceb053f	0	0.500878155872667	0	0.499121844127333	0
c4eb8167-4c62-4a41-b9a7-f3259f945d9d	0	0.677761249535143	0	0.322238750464857	0
c50adee7-f053-484e-8a2f-f66c94a14fd3	0	0	0.783562191707772	0	0.216437808292228
c50bf088-8ad3-495c-b7b5-1eca9bb546ba	0.853828472920557	0	0	0	0.146171527079443
c54b98cc-521e-4790-b67d-9dcc20af8c76	0	0	0.435182715390771	0.564817284609229	0
c568f4a0-601e-4b45-b69e-cde40d94bb3d	0	0	0.744119256017506	0.255880743982495	0
c58a5583-7b04-4b67-9372-e161e18d7de1	0	0.318609775641026	0	0.681390224358974	0
c5c93338-4046-4247-b5c2-ef133609797e	0	0.162825095525699	0.606064341180821	0.23111056329348	0
