"Target","Evidence"
"NFAT5","predicted (union)"
"NFATC2","predicted (union)"
"NFATC3","predicted (intersection) + predicted (union)"
"NFATC4","predicted (union)"
"NFE2L3","predicted (intersection) + predicted (union)"
"NFIA","predicted (intersection) + predicted (union)"
"NFIB","predicted (intersection) + predicted (union)"
"NFIL3","predicted (union)"
"NFKBIB","predicted (union)"
"NFU1","predicted (union)"
"NFXL1","predicted (intersection) + predicted (union)"
"NFYA","predicted (intersection) + predicted (union)"
"NFYB","predicted (union)"
"NGDN","predicted (intersection) + predicted (union)"
"NGEF","predicted (union)"
"NHEJ1","predicted (intersection) + predicted (union)"
"NHLH2","predicted (union)"
"NHLRC2","predicted (union)"
"NHS","predicted (intersection) + predicted (union)"
"NHSL1","predicted (intersection) + predicted (union)"
"NIBAN1","predicted (union)"
"NIBAN2","predicted (union)"
"NICN1","predicted (union)"
"NID2","predicted (union)"
"NIFK","predicted (union)"
"NIN","predicted (intersection) + predicted (union)"
"NINJ1","predicted (union)"
"NIPA1","predicted (intersection) + predicted (union)"
"NIPAL1","predicted (intersection) + predicted (union)"
"NIPAL3","predicted (intersection) + predicted (union)"
"NIPAL4","predicted (intersection) + predicted (union)"
"NIPSNAP1","predicted (union)"
"NISCH","predicted (union)"
"NIT2","predicted (union)"
"NKAP","predicted (intersection) + predicted (union)"
"NKD1","predicted (intersection) + predicted (union)"
"NKIRAS1","predicted (intersection) + predicted (union)"
"NKRF","predicted (union)"
"NKX2-8","predicted (intersection) + predicted (union)"
"NLE1","predicted (union)"
"NLGN1","predicted (intersection) + predicted (union)"
"NLGN4X","predicted (union)"
"NLK","predicted (intersection) + predicted (union)"
"NLN","predicted (union)"
"NLRC5","predicted (intersection) + predicted (union)"
"NLRP10","predicted (intersection) + predicted (union)"
"NLRP12","predicted (intersection) + predicted (union)"
"NLRP9","predicted (union)"
"NMD3","predicted (union)"
"NME6","predicted (union)"
"NME8","predicted (union)"
"NMUR1","predicted (union)"
"NNAT","predicted (union)"
"NNT","predicted (union)"
"NOC3L","predicted (intersection) + predicted (union)"
"NOL10","predicted (intersection) + predicted (union)"
"NOL4L","predicted (intersection) + predicted (union)"
"NOL9","predicted (intersection) + predicted (union)"
"NOLC1","predicted (union)"
"NOP14","predicted (intersection) + predicted (union)"
"NOS3","predicted (union)"
"NOTCH1","predicted (union)"
"NOTCH2","predicted (union)"
"NOTO","predicted (union)"
"NOX1","predicted (union)"
"NOX4","predicted (union)"
"NPAP1","predicted (union)"
"NPBWR1","predicted (union)"
"NPC1L1","predicted (intersection) + predicted (union)"
"NPEPPS","experimental (all) + predicted (intersection) + predicted (union)"
"NPFFR1","predicted (intersection) + predicted (union)"
"NPL","predicted (union)"
"NPNT","predicted (union)"
"NPR3","predicted (union)"
"NPTX1","predicted (intersection) + predicted (union)"
"NPTX2","predicted (intersection) + predicted (union)"
"NPTXR","predicted (union)"
"NPY4R","predicted (intersection) + predicted (union)"
"NPY5R","predicted (intersection) + predicted (union)"
"NQO2","predicted (union)"
"NR2C1","predicted (intersection) + predicted (union)"
"NR2C2","predicted (intersection) + predicted (union)"
"NR2C2AP","predicted (union)"
"NR2E1","predicted (intersection) + predicted (union)"
"NR2F2","predicted (union)"
"NR2F6","predicted (intersection) + predicted (union)"
"NR3C1","predicted (union)"
"NR5A1","predicted (union)"
"NR5A2","predicted (union)"
"NR6A1","predicted (intersection) + predicted (union)"
"NRG1","predicted (union)"
"NRG3","predicted (union)"
"NRG4","predicted (union)"
"NRIP1","predicted (union)"
"NRK","predicted (union)"
"NRM","predicted (intersection) + predicted (union)"
"NRN1","predicted (intersection) + predicted (union)"
"NRP1","predicted (union)"
"NRP2","predicted (intersection) + predicted (union)"
"NRXN1","predicted (intersection) + predicted (union)"
"NRXN3","predicted (intersection) + predicted (union)"
"NSD1","predicted (intersection) + predicted (union)"
"NSD2","predicted (intersection) + predicted (union)"
"NSF","predicted (union)"
"NSL1","predicted (union)"
"NSMCE1","predicted (intersection) + predicted (union)"
"NSRP1","predicted (union)"
"NSUN3","predicted (union)"
"NSUN4","experimental (all) + predicted (intersection) + predicted (union)"
"NSUN5","predicted (intersection) + predicted (union)"
"NSUN7","predicted (union)"
"NT5C1A","predicted (intersection) + predicted (union)"
"NT5C1B-RDH14","predicted (intersection) + predicted (union)"
"NT5C2","predicted (union)"
"NT5DC1","predicted (union)"
"NT5DC3","predicted (intersection) + predicted (union)"
"NT5DC4","predicted (union)"
"NT5E","predicted (union)"
"NTN1","predicted (union)"
"NTN4","predicted (union)"
"NTNG1","predicted (intersection) + predicted (union)"
"NTPCR","predicted (intersection) + predicted (union)"
"NTRK2","predicted (intersection) + predicted (union)"
"NTRK3","predicted (intersection) + predicted (union)"
"NTSR1","predicted (union)"
"NUAK1","predicted (union)"
"NUCKS1","predicted (union)"
"NUDCD1","predicted (union)"
"NUDCD2","predicted (intersection) + predicted (union)"
"NUDCD3","predicted (intersection) + predicted (union)"
"NUDT10","predicted (union)"
"NUDT13","predicted (union)"
"NUDT16","predicted (intersection) + predicted (union)"
"NUDT16L1","predicted (union)"
"NUDT17","predicted (union)"
"NUDT21","predicted (intersection) + predicted (union)"
"NUDT3","predicted (intersection) + predicted (union)"
"NUDT4","predicted (union)"
"NUDT5","predicted (union)"
"NUF2","predicted (union)"
"NUFIP1","predicted (intersection) + predicted (union)"
"NUFIP2","predicted (union)"
"NUMBL","predicted (union)"
"NUP107","predicted (union)"
"NUP133","predicted (union)"
"NUP160","predicted (union)"
"NUP205","predicted (union)"
"NUP210L","predicted (union)"
"NUP214","predicted (union)"
"NUP35","predicted (union)"
"NUP37","predicted (intersection) + predicted (union)"
"NUP42","predicted (intersection) + predicted (union)"
"NUP50","experimental (all) + predicted (intersection) + predicted (union)"
"NUP58","predicted (intersection) + predicted (union)"
"NUP62CL","predicted (union)"
"NUP85","predicted (union)"
"NUP93","predicted (union)"
"NUP98","predicted (union)"
"NUPR1","predicted (intersection) + predicted (union)"
"NUS1","predicted (union)"
"NVL","predicted (union)"
"NWD1","predicted (union)"
"NWD2","predicted (union)"
"NXF1","predicted (union)"
"NXPH2","predicted (union)"
"NXPH3","predicted (intersection) + predicted (union)"
"NXT2","predicted (union)"
"NYX","predicted (union)"
"OAF","predicted (intersection) + predicted (union)"
"OARD1","predicted (intersection) + predicted (union)"
"OAS2","predicted (intersection) + predicted (union)"
"OAS3","predicted (union)"
"OASL","predicted (union)"
"OAZ2","predicted (union)"
"OCIAD2","predicted (intersection) + predicted (union)"
"ODAM","predicted (union)"
"ODAPH","predicted (union)"
"ODF2L","predicted (union)"
"ODR4","predicted (intersection) + predicted (union)"
"OGA","predicted (union)"
"OGFOD1","predicted (union)"
"OGFOD3","predicted (intersection) + predicted (union)"
"OGFRL1","predicted (union)"
"OGT","predicted (intersection) + predicted (union)"
"OIP5","predicted (union)"
"OLA1","predicted (union)"
"OLAH","predicted (intersection) + predicted (union)"
"OLFM4","predicted (union)"
"OMD","predicted (union)"
"OMP","predicted (union)"
"ONECUT2","predicted (intersection) + predicted (union)"
"ONECUT3","predicted (union)"
"OOSP2","predicted (intersection) + predicted (union)"
"OPA3","predicted (union)"
"OPCML","predicted (union)"
"OPHN1","predicted (intersection) + predicted (union)"
"OPRL1","predicted (union)"
"OPRM1","predicted (intersection) + predicted (union)"
"OR10G8","predicted (union)"
"OR13C2","predicted (union)"
"OR14I1","predicted (union)"
"OR2A5","predicted (union)"
"OR2AE1","predicted (union)"
"OR2D2","predicted (union)"
"OR51D1","predicted (union)"
"OR51E1","predicted (intersection) + predicted (union)"
"OR9Q1","predicted (union)"
"ORAI3","predicted (intersection) + predicted (union)"
"ORC3","predicted (union)"
"ORC4","predicted (union)"
"ORM1","predicted (union)"
"ORMDL1","predicted (intersection) + predicted (union)"
"ORMDL2","predicted (intersection) + predicted (union)"
"OSBPL3","predicted (intersection) + predicted (union)"
"OSBPL8","predicted (union)"
"OSCP1","predicted (intersection) + predicted (union)"
"OSTF1","predicted (union)"
"OSTM1","predicted (union)"
"OTOG","predicted (intersection) + predicted (union)"
"OTOP3","predicted (intersection) + predicted (union)"
"OTUD1","predicted (union)"
"OTUD3","predicted (union)"
"OTUD4","predicted (union)"
"OTUD5","predicted (union)"
"OTUD6A","predicted (union)"
"OTUD6B","predicted (union)"
"OTUD7A","predicted (intersection) + predicted (union)"
"OTULIN","predicted (intersection) + predicted (union)"
"OTULINL","predicted (intersection) + predicted (union)"
"OTX1","predicted (union)"
"OVOL1","predicted (intersection) + predicted (union)"
"OXNAD1","predicted (intersection) + predicted (union)"
"OXSR1","predicted (intersection) + predicted (union)"
"OXTR","predicted (intersection) + predicted (union)"
"P2RX3","predicted (union)"
"P2RY10","predicted (union)"
"P2RY12","predicted (union)"
"P2RY14","predicted (union)"
"P2RY2","predicted (union)"
"P2RY8","predicted (intersection) + predicted (union)"
"P3H1","predicted (union)"
"P4HA2","predicted (union)"
"PABPC1","predicted (union)"
"PABPN1","predicted (intersection) + predicted (union)"
"PACC1","predicted (union)"
"PACRGL","predicted (intersection) + predicted (union)"
"PACS1","predicted (union)"
"PACS2","predicted (intersection) + predicted (union)"
"PACSIN2","predicted (union)"
"PADI1","predicted (union)"
"PADI2","predicted (union)"
"PADI4","predicted (union)"
"PAFAH1B1","predicted (union)"
"PAFAH1B2","predicted (intersection) + predicted (union)"
"PAFAH2","predicted (intersection) + predicted (union)"
"PAG1","predicted (intersection) + predicted (union)"
"PAGR1","predicted (union)"
"PAH","predicted (union)"
"PAICS","predicted (intersection) + predicted (union)"
"PAIP1","predicted (union)"
"PAIP2B","predicted (union)"
"PAK2","predicted (intersection) + predicted (union)"
"PAK3","predicted (union)"
"PALLD","predicted (intersection) + predicted (union)"
"PALM2-AKAP2","predicted (union)"
"PAM","predicted (intersection) + predicted (union)"
"PAN2","predicted (intersection) + predicted (union)"
"PANK1","predicted (union)"
"PANK3","predicted (intersection) + predicted (union)"
"PANK4","predicted (union)"
"PANX1","predicted (intersection) + predicted (union)"
"PANX3","predicted (union)"
"PAPLN","predicted (intersection) + predicted (union)"
"PAPOLA","predicted (union)"
"PAPOLG","predicted (intersection) + predicted (union)"
"PAPPA","predicted (union)"
"PAPPA2","predicted (union)"
"PAQR3","predicted (intersection) + predicted (union)"
"PAQR6","predicted (union)"
"PAQR8","predicted (union)"
"PARD3","predicted (union)"
"PARD3B","predicted (union)"
"PARD6B","predicted (union)"
"PARL","predicted (intersection) + predicted (union)"
"PARN","predicted (intersection) + predicted (union)"
"PARP11","predicted (intersection) + predicted (union)"
"PARP2","predicted (intersection) + predicted (union)"
"PARP6","predicted (union)"
"PARP9","predicted (union)"
"PARPBP","predicted (union)"
"PARVB","predicted (union)"
"PASK","predicted (union)"
"PATE1","predicted (union)"
"PATE2","predicted (intersection) + predicted (union)"
"PATE3","predicted (union)"
"PATE4","predicted (union)"
"PATJ","predicted (intersection) + predicted (union)"
"PAWR","predicted (intersection) + predicted (union)"
"PAX1","predicted (intersection) + predicted (union)"
"PAX2","predicted (union)"
"PAX5","predicted (intersection) + predicted (union)"
"PAX6","predicted (union)"
"PAX7","predicted (intersection) + predicted (union)"
"PBX1","predicted (union)"
"PBX2","predicted (union)"
"PBX3","predicted (union)"
"PBXIP1","predicted (union)"
"PC","predicted (intersection) + predicted (union)"
"PCARE","predicted (intersection) + predicted (union)"
"PCDH1","predicted (union)"
"PCDH10","predicted (union)"
"PCDH11X","predicted (intersection) + predicted (union)"
"PCDH15","predicted (intersection) + predicted (union)"
"PCDH17","predicted (intersection) + predicted (union)"
"PCDH19","predicted (intersection) + predicted (union)"
"PCDH7","predicted (intersection) + predicted (union)"
"PCDH9","predicted (union)"
"PCDHA9","predicted (union)"
"PCDHAC1","predicted (intersection) + predicted (union)"
"PCDHB15","predicted (union)"
"PCDHB2","predicted (union)"
"PCDHB5","predicted (union)"
"PCDHGA1","predicted (union)"
"PCF11","predicted (intersection) + predicted (union)"
"PCGF3","predicted (union)"
"PCGF5","predicted (intersection) + predicted (union)"
"PCGF6","predicted (intersection) + predicted (union)"
"PCIF1","predicted (union)"
"PCK2","predicted (union)"
"PCLAF","predicted (union)"
"PCLO","predicted (union)"
"PCMTD2","predicted (union)"
"PCNP","predicted (intersection) + predicted (union)"
"PCNX1","predicted (intersection) + predicted (union)"
"PCOLCE2","predicted (union)"
"PCP4L1","predicted (intersection) + predicted (union)"
"PCSK2","predicted (intersection) + predicted (union)"
"PCSK5","predicted (intersection) + predicted (union)"
"PCSK6","predicted (union)"
"PCSK7","predicted (intersection) + predicted (union)"
"PCSK9","predicted (union)"
"PCTP","predicted (intersection) + predicted (union)"
"PCYOX1","predicted (intersection) + predicted (union)"
"PCYOX1L","predicted (intersection) + predicted (union)"
"PCYT1B","predicted (intersection) + predicted (union)"
"PDCD10","predicted (union)"
"PDCD2","predicted (intersection) + predicted (union)"
"PDCD4","predicted (union)"
"PDCD5","predicted (union)"
"PDCD6","predicted (intersection) + predicted (union)"
"PDCD6IP","predicted (intersection) + predicted (union)"
"PDCD7","predicted (intersection) + predicted (union)"
"PDE10A","predicted (union)"
"PDE11A","predicted (intersection) + predicted (union)"
"PDE12","predicted (intersection) + predicted (union)"
"PDE1A","predicted (union)"
"PDE1C","predicted (intersection) + predicted (union)"
"PDE3A","predicted (intersection) + predicted (union)"
"PDE3B","predicted (intersection) + predicted (union)"
"PDE4D","predicted (intersection) + predicted (union)"
"PDE4DIP","predicted (union)"
"PDE5A","predicted (union)"
"PDE6A","predicted (union)"
"PDE6B","predicted (union)"
"PDE7A","predicted (union)"
"PDE7B","predicted (union)"
"PDF","predicted (intersection) + predicted (union)"
"PDGFA","predicted (union)"
"PDGFC","predicted (intersection) + predicted (union)"
"PDGFD","predicted (union)"
"PDGFRA","predicted (intersection) + predicted (union)"
"PDGFRB","predicted (intersection) + predicted (union)"
"PDHB","predicted (union)"
"PDHX","predicted (intersection) + predicted (union)"
"PDIA3","predicted (intersection) + predicted (union)"
"PDIK1L","predicted (union)"
"PDK1","predicted (union)"
"PDK2","predicted (union)"
"PDK4","predicted (union)"
"PDLIM2","predicted (intersection) + predicted (union)"
"PDLIM3","predicted (intersection) + predicted (union)"
"PDLIM5","predicted (intersection) + predicted (union)"
"PDP1","predicted (intersection) + predicted (union)"
"PDP2","predicted (union)"
"PDPK1","predicted (intersection) + predicted (union)"
"PDPR","predicted (intersection) + predicted (union)"
"PDS5A","predicted (union)"
"PDSS2","predicted (union)"
"PDXDC1","predicted (intersection) + predicted (union)"
"PDXP","predicted (union)"
"PDZD11","predicted (intersection) + predicted (union)"
"PDZD2","predicted (union)"
"PDZD8","predicted (intersection) + predicted (union)"
"PEA15","predicted (union)"
"PEAK1","predicted (intersection) + predicted (union)"
"PEAK3","predicted (union)"
"PEAR1","predicted (union)"
"PECR","predicted (union)"
"PEG10","predicted (intersection) + predicted (union)"
"PELI1","predicted (union)"
"PELI2","predicted (intersection) + predicted (union)"
"PELI3","predicted (intersection) + predicted (union)"
"PELO","predicted (intersection) + predicted (union)"
"PERP","predicted (intersection) + predicted (union)"
"PET117","predicted (union)"
"PEX11B","predicted (intersection) + predicted (union)"
"PEX13","predicted (union)"
"PEX14","predicted (intersection) + predicted (union)"
"PEX19","predicted (union)"
"PEX26","predicted (intersection) + predicted (union)"
"PEX3","predicted (union)"
"PEX5","predicted (intersection) + predicted (union)"
"PF4","predicted (union)"
"PFDN1","predicted (intersection) + predicted (union)"
"PFKFB1","predicted (union)"
"PFKFB2","predicted (intersection) + predicted (union)"
"PGA3","predicted (intersection) + predicted (union)"
"PGA4","predicted (intersection) + predicted (union)"
"PGA5","predicted (intersection) + predicted (union)"
"PGAM4","predicted (intersection) + predicted (union)"
"PGAM5","predicted (union)"
"PGAP1","predicted (union)"
"PGAP2","predicted (union)"
"PGBD4","predicted (union)"
"PGF","predicted (union)"
"PGK1","predicted (intersection) + predicted (union)"
"PGLS","predicted (union)"
"PGM2","predicted (union)"
"PGM2L1","predicted (intersection) + predicted (union)"
"PGM3","predicted (union)"
"PGP","predicted (intersection) + predicted (union)"
"PGR","predicted (intersection) + predicted (union)"
"PGRMC1","predicted (union)"
"PGS1","predicted (union)"
"PHACTR2","predicted (intersection) + predicted (union)"
"PHACTR4","predicted (intersection) + predicted (union)"
"PHAX","experimental (all) + predicted (intersection) + predicted (union)"
"PHB","predicted (union)"
"PHB2","predicted (intersection) + predicted (union)"
"PHC1","predicted (intersection) + predicted (union)"
"PHC2","predicted (union)"
"PHC3","predicted (intersection) + predicted (union)"
"PHETA1","predicted (union)"
"PHETA2","experimental (all) + predicted (intersection) + predicted (union)"
"PHF12","predicted (intersection) + predicted (union)"
"PHF13","predicted (union)"
"PHF19","predicted (intersection) + predicted (union)"
"PHF20L1","predicted (union)"
"PHF21B","predicted (intersection) + predicted (union)"
"PHF24","predicted (union)"
"PHF6","predicted (union)"
"PHF8","predicted (intersection) + predicted (union)"
"PHIP","predicted (union)"
"PHKG2","predicted (union)"
"PHLDA3","predicted (intersection) + predicted (union)"
"PHLDB2","predicted (intersection) + predicted (union)"
"PHLDB3","predicted (intersection) + predicted (union)"
"PHLPP2","predicted (intersection) + predicted (union)"
"PHRF1","predicted (intersection) + predicted (union)"
"PHTF2","predicted (union)"
"PHYH","predicted (union)"
"PI15","predicted (intersection) + predicted (union)"
"PI4K2B","predicted (union)"
"PIANP","predicted (union)"
"PIAS1","predicted (union)"
"PID1","predicted (union)"
"PIGF","predicted (union)"
"PIGG","predicted (union)"
"PIGH","predicted (union)"
"PIGL","predicted (intersection) + predicted (union)"
"PIGV","predicted (intersection) + predicted (union)"
"PIGZ","predicted (union)"
"PIH1D3","predicted (union)"
"PIK3AP1","predicted (union)"
"PIK3C2A","predicted (union)"
"PIK3C3","predicted (intersection) + predicted (union)"
"PIK3CA","predicted (union)"
"PIK3CB","predicted (union)"
"PIK3CD-AS1","predicted (union)"
"PIK3CG","predicted (union)"
"PIK3R3","predicted (union)"
"PIK3R5","predicted (intersection) + predicted (union)"
"PIKFYVE","predicted (union)"
"PIM2","predicted (intersection) + predicted (union)"
"PIM3","predicted (union)"
"PIN1","predicted (intersection) + predicted (union)"
"PIP4K2A","predicted (intersection) + predicted (union)"
"PIP4K2C","predicted (intersection) + predicted (union)"
"PIP5K1A","predicted (union)"
"PIPOX","predicted (union)"
"PIRT","predicted (intersection) + predicted (union)"
"PITHD1","predicted (intersection) + predicted (union)"
"PITPNA","predicted (intersection) + predicted (union)"
"PITPNB","predicted (intersection) + predicted (union)"
"PITPNC1","predicted (intersection) + predicted (union)"
"PITPNM2","predicted (union)"
"PIWIL2","predicted (union)"
"PJA2","predicted (union)"
"PKD2L2","predicted (union)"
"PKHD1","predicted (intersection) + predicted (union)"
"PKHD1L1","predicted (intersection) + predicted (union)"
"PKIA","predicted (intersection) + predicted (union)"
"PKM","predicted (union)"
"PKN2","predicted (union)"
"PKNOX1","predicted (union)"
"PKP1","predicted (intersection) + predicted (union)"
"PKP2","predicted (union)"
"PKP4","predicted (union)"
"PLA2G12A","predicted (union)"
"PLA2G15","predicted (union)"
"PLA2G2C","predicted (intersection) + predicted (union)"
"PLA2G2F","predicted (union)"
"PLA2G4E","predicted (union)"
"PLA2G4F","predicted (union)"
"PLA2G5","predicted (intersection) + predicted (union)"
"PLA2R1","predicted (intersection) + predicted (union)"
"PLAA","predicted (intersection) + predicted (union)"
"PLAAT3","predicted (union)"
"PLAAT4","predicted (union)"
"PLAAT5","predicted (intersection) + predicted (union)"
"PLAC1","predicted (union)"
"PLAC8","predicted (intersection) + predicted (union)"
"PLAG1","predicted (intersection) + predicted (union)"
"PLAGL1","predicted (intersection) + predicted (union)"
"PLAU","predicted (intersection) + predicted (union)"
"PLAUR","predicted (intersection) + predicted (union)"
"PLCB1","predicted (intersection) + predicted (union)"
"PLCE1","predicted (union)"
"PLCG1","predicted (intersection) + predicted (union)"
"PLCH1","predicted (union)"
"PLCL1","predicted (intersection) + predicted (union)"
"PLCXD2","predicted (intersection) + predicted (union)"
"PLCXD3","predicted (intersection) + predicted (union)"
"PLD1","predicted (union)"
"PLD5","predicted (union)"
"PLD6","predicted (intersection) + predicted (union)"
"PLEK","predicted (union)"
"PLEKHA3","predicted (intersection) + predicted (union)"
"PLEKHA5","predicted (union)"
"PLEKHA6","predicted (intersection) + predicted (union)"
"PLEKHA7","predicted (intersection) + predicted (union)"
"PLEKHA8","predicted (union)"
"PLEKHB1","predicted (union)"
"PLEKHB2","predicted (union)"
"PLEKHF2","predicted (intersection) + predicted (union)"
"PLEKHG2","predicted (union)"
"PLEKHG3","predicted (intersection) + predicted (union)"
"PLEKHG4B","predicted (union)"
"PLEKHH1","predicted (intersection) + predicted (union)"
"PLEKHM3","predicted (union)"
"PLEKHO1","predicted (intersection) + predicted (union)"
"PLG","predicted (union)"
"PLGLB1","predicted (union)"
"PLGLB2","predicted (union)"
"PLK2","predicted (union)"
"PLK4","predicted (union)"
"PLLP","predicted (intersection) + predicted (union)"
"PLN","predicted (union)"
"PLOD1","predicted (intersection) + predicted (union)"
"PLPBP","predicted (union)"
"PLPP4","predicted (intersection) + predicted (union)"
"PLPP5","predicted (union)"
"PLPP6","predicted (union)"
"PLPPR2","predicted (union)"
"PLPPR4","predicted (union)"
"PLRG1","predicted (intersection) + predicted (union)"
"PLSCR1","predicted (union)"
"PLSCR2","predicted (intersection) + predicted (union)"
"PLSCR4","predicted (union)"
"PLXDC1","predicted (union)"
"PLXDC2","predicted (union)"
"PLXNA1","predicted (union)"
"PLXNA2","predicted (intersection) + predicted (union)"
"PLXNA3","predicted (intersection) + predicted (union)"
"PLXNA4","predicted (intersection) + predicted (union)"
"PLXNB1","predicted (intersection) + predicted (union)"
"PLXNC1","predicted (union)"
"PM20D2","predicted (intersection) + predicted (union)"
"PMAIP1","predicted (intersection) + predicted (union)"
"PMP22","predicted (union)"
"PMPCA","predicted (intersection) + predicted (union)"
"PMS1","predicted (union)"
"PNISR","predicted (union)"
"PNMA2","predicted (union)"
"PNMA6A","predicted (union)"
"PNN","predicted (union)"
"PNO1","predicted (intersection) + predicted (union)"
"PNP","predicted (intersection) + predicted (union)"
"PNPLA3","predicted (union)"
"PNPLA4","predicted (union)"
"PNPLA8","predicted (union)"
"PNPT1","predicted (union)"
"PNRC1","predicted (intersection) + predicted (union)"
"POC1A","predicted (intersection) + predicted (union)"
"POC1B-GALNT4","predicted (intersection) + predicted (union)"
"POF1B","predicted (union)"
"POFUT1","predicted (union)"
"POFUT2","predicted (intersection) + predicted (union)"
"POGK","predicted (intersection) + predicted (union)"
"POGLUT1","predicted (union)"
"POGLUT3","predicted (union)"
"POGZ","predicted (union)"
"POLA1","predicted (intersection) + predicted (union)"
"POLD3","predicted (intersection) + predicted (union)"
"POLDIP2","predicted (union)"
"POLDIP3","predicted (union)"
"POLE3","predicted (union)"
"POLG","predicted (union)"
"POLH","predicted (intersection) + predicted (union)"
"POLI","predicted (union)"
"POLM","predicted (intersection) + predicted (union)"
"POLR1B","predicted (intersection) + predicted (union)"
"POLR1D","predicted (union)"
"POLR1E","predicted (intersection) + predicted (union)"
"POLR2D","predicted (union)"
"POLR2E","predicted (intersection) + predicted (union)"
"POLR2H","predicted (union)"
"POLR2M","predicted (union)"
"POLR3A","predicted (union)"
"POLR3B","predicted (union)"
"POLR3C","predicted (union)"
"POLR3G","predicted (union)"
"POMT2","predicted (union)"
"POTED","predicted (union)"
"POTEH","predicted (union)"
"POTEI","predicted (union)"
"POU2F1","experimental (all) + predicted (intersection) + predicted (union)"
"POU2F2","predicted (intersection) + predicted (union)"
"POU3F1","predicted (union)"
"POU3F3","predicted (intersection) + predicted (union)"
"POU4F1","predicted (union)"
"POU4F2","predicted (union)"
"PP12613","predicted (union)"
"PP7080","predicted (union)"
"PPA2","predicted (union)"
"PPARGC1A","predicted (intersection) + predicted (union)"
"PPARGC1B","predicted (intersection) + predicted (union)"
"PPBP","predicted (union)"
"PPCDC","predicted (union)"
"PPFIBP1","predicted (union)"
"PPHLN1","predicted (intersection) + predicted (union)"
"PPIC","predicted (union)"
"PPIL2","predicted (intersection) + predicted (union)"
"PPIP5K2","predicted (intersection) + predicted (union)"
"PPL","predicted (union)"
"PPM1B","predicted (union)"
"PPM1D","predicted (intersection) + predicted (union)"
"PPM1F","predicted (intersection) + predicted (union)"
"PPM1H","predicted (union)"
"PPM1K","predicted (union)"
"PPM1L","predicted (union)"
"PPP1CB","predicted (union)"
"PPP1R10","predicted (union)"
"PPP1R12A","predicted (union)"
"PPP1R12B","predicted (intersection) + predicted (union)"
"PPP1R14C","predicted (intersection) + predicted (union)"
"PPP1R15B","predicted (union)"
"PPP1R17","predicted (union)"
"PPP1R18","predicted (intersection) + predicted (union)"
"PPP1R1A","predicted (intersection) + predicted (union)"
"PPP1R1B","predicted (intersection) + predicted (union)"
"PPP1R1C","predicted (union)"
"PPP1R37","predicted (union)"
"PPP1R3A","predicted (union)"
"PPP1R3B","predicted (intersection) + predicted (union)"
"PPP1R3C","predicted (union)"
"PPP1R3D","predicted (union)"
"PPP1R3F","predicted (union)"
"PPP2R1A","predicted (intersection) + predicted (union)"
"PPP2R1B","predicted (intersection) + predicted (union)"
"PPP2R2A","predicted (union)"
"PPP2R2B","predicted (intersection) + predicted (union)"
"PPP2R2C","predicted (intersection) + predicted (union)"
"PPP2R3A","predicted (union)"
"PPP2R5C","predicted (union)"
"PPP2R5D","predicted (union)"
"PPP2R5E","predicted (union)"
"PPP3CB","predicted (intersection) + predicted (union)"
"PPP3CC","predicted (intersection) + predicted (union)"
"PPP3R1","predicted (intersection) + predicted (union)"
"PPP3R2","predicted (intersection) + predicted (union)"
"PPP4R2","predicted (intersection) + predicted (union)"
"PPP4R4","predicted (intersection) + predicted (union)"
"PPP6C","predicted (intersection) + predicted (union)"
"PPP6R2","predicted (union)"
"PPTC7","predicted (union)"
"PPWD1","predicted (union)"
"PQLC1","predicted (intersection) + predicted (union)"
"PQLC2","predicted (intersection) + predicted (union)"
"PQLC2L","predicted (intersection) + predicted (union)"
"PQLC3","predicted (union)"
"PRB2","predicted (union)"
"PRB3","predicted (union)"
"PRB4","predicted (union)"
"PRCD","predicted (union)"
"PRCP","predicted (union)"
"PRDM1","predicted (intersection) + predicted (union)"
"PRDM10","predicted (union)"
"PRDM12","predicted (union)"
"PRDM16","predicted (union)"
"PRDM2","predicted (intersection) + predicted (union)"
"PRDM4","predicted (intersection) + predicted (union)"
"PRDM5","predicted (union)"
"PREB","predicted (union)"
"PRELID3B","predicted (union)"
"PREPL","predicted (union)"
"PREX2","predicted (union)"
"PRH2","predicted (intersection) + predicted (union)"
"PRICKLE2","predicted (intersection) + predicted (union)"
"PRIMA1","predicted (union)"
"PRKAA1","predicted (union)"
"PRKAA2","predicted (union)"
"PRKAB1","predicted (intersection) + predicted (union)"
"PRKAB2","predicted (intersection) + predicted (union)"
"PRKACB","predicted (union)"
"PRKAG2","predicted (intersection) + predicted (union)"
"PRKAR2A","predicted (union)"
"PRKAR2B","predicted (union)"
"PRKCA","predicted (intersection) + predicted (union)"
"PRKCI","predicted (union)"
"PRKD2","predicted (union)"
"PRKDC","predicted (intersection) + predicted (union)"
"PRKG1","predicted (intersection) + predicted (union)"
"PRKN","predicted (intersection) + predicted (union)"
"PRKX","predicted (intersection) + predicted (union)"
"PRMT3","predicted (intersection) + predicted (union)"
"PRMT6","predicted (union)"
"PRMT7","predicted (union)"
"PRMT8","predicted (union)"
"PRMT9","predicted (intersection) + predicted (union)"
"PRND","predicted (union)"
"PRNP","predicted (union)"
"PRNT","predicted (union)"
"PROB1","predicted (intersection) + predicted (union)"
"PROCR","predicted (union)"
"PROM1","predicted (union)"
"PROP1","predicted (intersection) + predicted (union)"
"PRORP","predicted (intersection) + predicted (union)"
