Gene	mean_raw_r_sq	best_raw_r_sq	mean_rmse	min_rmse	cor_value_R2_RMSE	cor_pvalue	cor_padj_BH	mirnaTG
ENSG00000164587.13	0.0984217109403768	0.231061525882756	0.39803532006301	0.349370989767645	-0.276393070102251	0.439499634635086	0.904361440615878	no
ENSG00000181450.18	0.0918326987906754	0.324001321985418	0.4793616358181	0.349402394786842	-0.466977312472439	0.173613537949724	0.76739993037554	no
ENSG00000173915.16	0.109162009858221	0.211762885282232	0.382630567845036	0.349508035426386	-0.288827970897276	0.418309784752733	0.898390470910856	no
ENSG00000148334.16	0.0973193895620095	0.20442999704147	0.406644958986947	0.351187513370159	-0.494550936785819	0.146196825575898	0.738680831454196	no
ENSG00000213741.11	0.10200382258387	0.236510612613618	0.422389842738073	0.351505299917389	-0.218176876535743	0.544814804312541	0.932374125969957	no
ENSG00000157106.18	0.1436396416415	0.249067297070812	0.417410782322083	0.351665857710406	-0.288901883174931	0.418185292261063	0.898390470910856	yes
ENSG00000279738.1	0.10389763799195	0.268677699643467	0.412027567184803	0.352510779461195	-0.825639021460858	0.00325753290741432	0.230604587630972	no
ENSG00000264350.1	0.0994804379964427	0.243260601390852	0.419464324208884	0.352860529674337	-0.584770931102356	0.0757988754386567	0.641062890138272	no
ENSG00000110395.8	0.0933245448843831	0.241158030197142	0.433752315591611	0.35325668103992	-0.101289193065827	0.780689129901903	0.976933639227449	yes
ENSG00000102531.16	0.116762624032102	0.377038897510891	0.49288367074172	0.353690233803459	-0.558878708957528	0.0930690323260589	0.671619525903212	no
ENSG00000173113.7	0.095668657256306	0.263306059932067	0.391120573535916	0.354913460896245	-0.240244530346043	0.503761622436594	0.92216202126992	yes
ENSG00000204220.12	0.102809556505502	0.254623885973614	0.436187452921025	0.355267246901461	-0.364432173230605	0.30051067329007	0.848696840658535	no
ENSG00000154767.15	0.105189362419634	0.264916738114266	0.447781349809389	0.357446558818657	-0.244624506571868	0.495772497465599	0.919689419612888	no
ENSG00000196230.14	0.0802920487619117	0.289578548314742	0.401458093437997	0.357787700255224	-0.565852205269188	0.0881927609301223	0.662968439835999	yes
ENSG00000065613.15	0.0948219351671133	0.202827560704466	0.395985514754035	0.357854280929187	-0.253696629714258	0.479398828335083	0.91750373147828	no
ENSG00000164323.15	0.134224281529836	0.255193284078744	0.42589339547963	0.357878994797587	-0.647546043888748	0.0429409743102306	0.559751182321259	no
ENSG00000004059.11	0.0815497491069719	0.213912851680954	0.396652847837233	0.36022660242014	-0.430981553114544	0.213690171980223	0.79294464415278	no
ENSG00000188846.14	0.0854048532219165	0.212404575553335	0.425200232667383	0.360274113136381	-0.700761958210702	0.0239859362219642	0.490777037377272	no
ENSG00000013306.16	0.0994469118496693	0.210344765061618	0.42375927604148	0.360400359585156	-0.191326340842956	0.596460550904022	0.942753923101774	no
ENSG00000180357.10	0.100733436882287	0.214975506383437	0.443553933924769	0.360707857076561	-0.661207351561749	0.0373534001148521	0.540231192855495	yes
ENSG00000081014.11	0.10053875660796	0.209495919655446	0.400734804926246	0.361683936158469	-0.264934146814262	0.459450272364475	0.910286508474798	no
ENSG00000179941.9	0.105330481236394	0.301504696915449	0.439879074879502	0.362970019725495	-0.729945923444135	0.0165442198882581	0.444582864580937	yes
ENSG00000105618.14	0.0852064492566606	0.256345070078512	0.424248044841406	0.363020343648254	-0.121177509421368	0.738782394828127	0.970080677103847	no
ENSG00000087088.21	0.125449013201179	0.242776744188857	0.408956371575544	0.363042306222877	-0.189944908636209	0.599164797730197	0.943651188278375	no
ENSG00000115541.11	0.103823647252668	0.28027784201062	0.438772748384458	0.36308145843146	-0.44966947000477	0.192276277193602	0.781044707385733	no
ENSG00000133265.11	0.0943035993802194	0.259780129994544	0.467980455043924	0.363699744293317	-0.173379653767951	0.631928834626768	0.949067912070219	no
ENSG00000143970.18	0.205449786560667	0.217831064360617	0.404013315384957	0.363784116348013	-0.246056108893181	0.493173009105049	0.919328370993273	no
ENSG00000092439.16	0.149068764735369	0.29020695099806	0.407815385255074	0.364001622581185	-0.282927195356778	0.428304521956099	0.901288498705722	no
ENSG00000197081.16	0.100302736315068	0.241187380523167	0.428969297395952	0.36432071386687	-0.634226972733185	0.0489032388074921	0.58178396360163	no
ENSG00000197779.15	0.186066766674859	0.267069005240322	0.418307000380814	0.364836761908926	-0.468588386328472	0.171933513592797	0.766921098486484	no
ENSG00000125835.20	0.125711924312131	0.271209230623003	0.426768231563541	0.36486473745768	-0.787465057747546	0.00684564390419438	0.321128831107659	no
ENSG00000130520.11	0.104548368059858	0.226892920865958	0.431605763529701	0.365107919171132	-0.256386641286634	0.474589637543445	0.914182730020448	no
ENSG00000070831.18	0.113500185308568	0.218454664147216	0.42863253291183	0.366736599398138	-0.114235794236963	0.753344775072213	0.972666041517562	yes
ENSG00000107223.13	0.138234301671798	0.214946316207151	0.436243961915809	0.366865790620104	-0.415716567796699	0.232153663045139	0.808887947420376	no
ENSG00000005700.15	0.0616337767583826	0.219605689609046	0.43161132108958	0.36733687552986	-0.785729636604513	0.00705603974564283	0.325850768595829	yes
ENSG00000114439.19	0.15374611711766	0.289668337614288	0.440834942533424	0.367350563196444	-0.351944694027382	0.318603963669323	0.856596704296581	yes
ENSG00000071082.11	0.124811528431908	0.218719979078475	0.411652555851247	0.367839383973782	-0.689359531534062	0.0274311480972067	0.508533657952612	no
ENSG00000037749.13	0.123038538995898	0.282298960365672	0.433660103838839	0.367913284026565	-0.735044245060795	0.0154340006873466	0.432682565235271	yes
ENSG00000005075.16	0.121099770660689	0.247787099785753	0.439057611305339	0.369652258057975	-0.140650949785161	0.698340760152266	0.962184495120397	no
ENSG00000183648.11	0.12991916186576	0.266746634960568	0.403705800728613	0.369670132797913	-0.105505315383243	0.771759051177111	0.976553830874979	no
ENSG00000241468.8	0.113402340911296	0.236636485914534	0.433416396725678	0.369755957700632	-0.455069598463098	0.186332719782896	0.774473213293059	no
ENSG00000103657.14	0.197190296082162	0.284491671297824	0.435123450291937	0.370645648236461	-0.465825515981181	0.174820591271427	0.76739993037554	no
ENSG00000092978.11	0.0749875763631112	0.206123022394261	0.462994079216862	0.371126565157409	-0.672217361954695	0.0332245650750731	0.529128430733152	no
ENSG00000196417.13	0.0552810721309564	0.200756939632464	0.429664977930296	0.371606772471654	-0.476435281907878	0.163889704259828	0.758209046538642	no
ENSG00000170776.22	0.108978325760392	0.212469211341049	0.421048797273163	0.371755009240281	-0.0288626279777699	0.936915571373018	0.994776664525783	no
ENSG00000105856.14	0.173309573632893	0.322259524433434	0.419676062094652	0.371798184164639	-0.0226337725816355	0.950513978750201	0.996183055020943	no
ENSG00000170242.19	0.0990348114880185	0.226365716067672	0.422204318697473	0.371861605511758	-0.211173636797723	0.558112333414009	0.934467361313512	yes
ENSG00000102898.13	0.134376510858232	0.242746831510866	0.411451328992449	0.372086545124085	-0.120626911668619	0.739934778790703	0.970164079801163	no
ENSG00000159082.18	0.0810531629578496	0.211848370061889	0.448552159903886	0.374966415198127	-0.034383315085757	0.924875353526579	0.994242941538349	no
ENSG00000103994.18	0.162033743771792	0.299871865926382	0.445675865334872	0.376490846100502	-0.346653004492522	0.326438441465224	0.860399705385085	no
ENSG00000114904.13	0.0954000275072465	0.24257821581133	0.453124036261389	0.377199224526587	-0.25986414439648	0.468404093747659	0.912730493447002	no
ENSG00000048707.15	0.0725716091764437	0.200157592920069	0.426305160115823	0.378588671943591	-0.454994045111662	0.186415120824427	0.774473213293059	no
ENSG00000066933.17	0.178850201825928	0.250329240054284	0.473165170376183	0.378826662374498	-0.374556407935561	0.28625284834938	0.841916806545809	no
ENSG00000065060.18	0.114976766660347	0.294224483225074	0.431922255251587	0.37894370392964	-0.488992736504865	0.15149549552962	0.746540346371798	no
ENSG00000136810.13	0.152842018070851	0.227123712692038	0.416828167811109	0.379065264862135	-0.791511822275646	0.00637238689628798	0.314321688535507	yes
ENSG00000066739.12	0.125841419447963	0.213979133294353	0.448224969034477	0.379726116694996	-0.223436855602299	0.5349109143268	0.930457236132818	no
ENSG00000109475.17	0.0796121846845855	0.224196985512656	0.435691619593109	0.380524271898052	-0.591882543094166	0.0714497390858952	0.633511063725462	no
ENSG00000288044.3	0.0655183791996021	0.20110403612805	0.481763160125381	0.381320882402919	-0.263650708724135	0.461709610016486	0.910388202902946	no
ENSG00000008294.22	0.0981452943540531	0.206415538443659	0.447746187374171	0.381364253990288	-0.512412399780512	0.129942012199829	0.717056064787655	yes
ENSG00000186577.14	0.017391618854436	0.220455183509136	0.466070857051395	0.383901273577329	-0.443599165346355	0.199088227809366	0.784707806774847	no
ENSG00000214026.11	0.118502590580697	0.203811063781535	0.480885460289481	0.384495985519677	-0.468991813149658	0.17151434327317	0.766317620998122	no
ENSG00000137818.12	0.11025571427413	0.364919529571665	0.480947014891293	0.384605467815727	-0.208772857301527	0.562699584369698	0.935495088744409	no
ENSG00000092010.15	0.0609936920997198	0.253108519628393	0.466983372305194	0.385093145501953	-0.826494386746266	0.003197581459745	0.229900687326073	yes
ENSG00000100815.12	0.10225368483985	0.210129179258312	0.432409917688451	0.386415518104745	-0.589803915343261	0.0727036797515073	0.63664496211774	no
ENSG00000170906.16	0.12461277109609	0.235557455844362	0.480418791845249	0.387356623583356	-0.420620191490478	0.226127511242344	0.802735870898352	no
ENSG00000138326.21	0.128371640645174	0.235046364046992	0.445924334632333	0.388497427479701	-0.484917568921799	0.155453294314403	0.751502836201789	no
ENSG00000160218.13	0.159007901614279	0.298421022143908	0.474109492676175	0.389331087374121	-0.225069534364325	0.531851612754137	0.930165342534549	yes
ENSG00000135837.17	0.120151889240927	0.251793037587526	0.43841964328894	0.390051689245298	-0.15629469391951	0.666335471062527	0.954734960629131	yes
ENSG00000165813.20	0.161277083868123	0.216800201833228	0.458590759534044	0.390476143532108	-0.222560153529276	0.536556586659194	0.930487262269607	no
ENSG00000113712.19	0.133775682045691	0.369886253715003	0.469305675844475	0.39070033086485	-0.558645604340909	0.0932349362903542	0.671807376414894	no
ENSG00000114742.14	0.184525718447435	0.257557536569276	0.445706979337831	0.391100511882569	-0.464059776297146	0.176680697136354	0.76796950054371	no
ENSG00000148824.19	0.0977772498234661	0.212666647993728	0.473972359858784	0.391933895741411	-0.0524994135600596	0.885473537213844	0.990623994694429	no
ENSG00000177192.14	0.101480352093569	0.210661742853188	0.458909578941723	0.393520612008809	-0.593317916472601	0.0705921168910251	0.63162229613187	no
ENSG00000172809.13	0.108949395462359	0.277917199125293	0.475076054919433	0.394550517400696	-0.812552867954259	0.00427865067400631	0.256914853506418	yes
ENSG00000236456.1	0.137152554113662	0.237797777240434	0.532875104376548	0.395260816005478	-0.0538349068139872	0.882576851140544	0.990510329161874	no
ENSG00000149016.16	0.0888493460181407	0.210149018599079	0.444197663810722	0.395300466358846	-0.336458748429487	0.341808681516049	0.86847108332759	no
ENSG00000198804.2	0.0702787380454123	0.211182408109801	0.534246973059445	0.397054303758665	-0.460187724242708	0.180800618500772	0.769928934238735	no
